agency_cd,site_no,datetime,discharge_ft3_s,discharge_flag,p_lbs_d,p_flag
USGS,5427948,5/24/2001,8.9,A,26.6,A
USGS,5427948,5/25/2001,4.9,A,8.08,A
USGS,5427948,5/26/2001,3.9,A,5.11,A
USGS,5427948,5/27/2001,3.6,A,3.7,A
USGS,5427948,5/28/2001,3.3,A,3.17,A
USGS,5427948,5/29/2001,3,A,2.8,A
USGS,5427948,5/30/2001,2.8,A,2.53,A
USGS,5427948,5/31/2001,2.8,A,2.45,A
USGS,5427948,6/1/2001,6.6,A,11.4,A
USGS,5427948,6/2/2001,8,A,16.6,A
USGS,5427948,6/3/2001,4.1,A,5.4,A
USGS,5427948,6/4/2001,3.4,A,3.82,A
USGS,5427948,6/5/2001,19,A,33.6,A
USGS,5427948,6/6/2001,11,A,17.3,A
USGS,5427948,6/7/2001,5.3,A,6.99,A
USGS,5427948,6/8/2001,4.2,A,5.44,A
USGS,5427948,6/9/2001,3.6,A,4.6,A
USGS,5427948,6/10/2001,3.4,A,4.33,A
USGS,5427948,6/11/2001,9.4,A,69.2,A
USGS,5427948,6/12/2001,137,A,886,A
USGS,5427948,6/13/2001,19,A,39.5,A
USGS,5427948,6/14/2001,54,A,461,A
USGS,5427948,6/15/2001,61,A,238,A
USGS,5427948,6/16/2001,15,A,32.3,A
USGS,5427948,6/17/2001,6.6,A,10.7,A
USGS,5427948,6/18/2001,14,A,25.2,A
USGS,5427948,6/19/2001,7.7,A,13.8,A
USGS,5427948,6/20/2001,4.2,A,6.2,A
USGS,5427948,6/21/2001,3.9,A,4.94,A
USGS,5427948,6/22/2001,3.6,A,3.98,A
USGS,5427948,6/23/2001,3.3,A,3.44,A
USGS,5427948,6/24/2001,3.1,A,3.1,A
USGS,5427948,6/25/2001,3,A,2.84,A
USGS,5427948,6/26/2001,2.9,A,2.61,A
USGS,5427948,6/27/2001,2.8,A,2.47,A
USGS,5427948,6/28/2001,2.7,A,2.36,A
USGS,5427948,6/29/2001,2.6,A,2.28,A
USGS,5427948,6/30/2001,2.5,A,2.17,A
USGS,5427948,7/1/2001,2.4,A,2.08,A
USGS,5427948,7/2/2001,2.3,A,1.96,A
USGS,5427948,7/3/2001,2.3,A,1.98,A
USGS,5427948,7/4/2001,2.3,A,1.95,A
USGS,5427948,7/5/2001,2.2,A,1.83,A
USGS,5427948,7/6/2001,2.2,A,1.78,A
USGS,5427948,7/7/2001,2.2,A,1.82,A
USGS,5427948,7/8/2001,2.2,A,1.77,A
USGS,5427948,7/9/2001,2.1,A,1.69,A
USGS,5427948,7/10/2001,2,A,1.6,A
USGS,5427948,7/11/2001,1.9,A,1.52,A
USGS,5427948,7/12/2001,1.9,A,1.52,A
USGS,5427948,7/13/2001,1.9,A,1.49,A
USGS,5427948,7/14/2001,1.9,A,1.49,A
USGS,5427948,7/15/2001,1.8,A,1.44,A
USGS,5427948,7/16/2001,1.7,A,1.41,A
USGS,5427948,7/17/2001,4.1,A,7.62,A
USGS,5427948,7/18/2001,2.3,A,5.37,A
USGS,5427948,7/19/2001,2,A,3.59,A
USGS,5427948,7/20/2001,1.9,A,2.68,A
USGS,5427948,7/21/2001,1.8,A,2.36,A
USGS,5427948,7/22/2001,1.9,A,2.27,A
USGS,5427948,7/23/2001,2,A,2.21,A
USGS,5427948,7/24/2001,1.8,A,1.95,A
USGS,5427948,7/25/2001,2.5,A,2.95,A
USGS,5427948,7/26/2001,1.8,A,1.95,A
USGS,5427948,7/27/2001,1.7,A,1.82,A
USGS,5427948,7/28/2001,1.8,A,1.88,A
USGS,5427948,7/29/2001,1.8,A,1.83,A
USGS,5427948,7/30/2001,1.7,A,1.7,A
USGS,5427948,7/31/2001,1.6,A,1.66,A
USGS,5427948,8/1/2001,16,A,65.8,A
USGS,5427948,8/2/2001,566,A,3980,A
USGS,5427948,8/3/2001,76,A,507,A
USGS,5427948,8/4/2001,18,A,79.2,A
USGS,5427948,8/5/2001,11,A,46.4,A
USGS,5427948,8/6/2001,7.3,A,26.9,A
USGS,5427948,8/7/2001,4.8,A,14.9,A
USGS,5427948,8/8/2001,3.7,A,9.41,A
USGS,5427948,8/9/2001,3.7,A,7.74,A
USGS,5427948,8/10/2001,3.5,A,6.25,A
USGS,5427948,8/11/2001,3,A,4.83,A
USGS,5427948,8/12/2001,2.8,A,4.11,A
USGS,5427948,8/13/2001,3.2,A,4.15,A
USGS,5427948,8/14/2001,2.7,A,3.34,A
USGS,5427948,8/15/2001,2.7,A,3.24,A
USGS,5427948,8/16/2001,3.7,A,4.26,A
USGS,5427948,8/17/2001,2.7,A,2.98,A
USGS,5427948,8/18/2001,2.5,A,2.63,A
USGS,5427948,8/19/2001,2.4,A,2.42,A
USGS,5427948,8/20/2001,2.2,A,2.19,A
USGS,5427948,8/21/2001,2.2,A,2.08,A
USGS,5427948,8/22/2001,3.7,A,3.35,A
USGS,5427948,8/23/2001,2.9,A,2.52,A
USGS,5427948,8/24/2001,2.5,A,2.09,A
USGS,5427948,8/25/2001,36,A,164,A
USGS,5427948,8/26/2001,17,A,53.5,A
USGS,5427948,8/27/2001,6.7,A,12.5,A
USGS,5427948,8/28/2001,4.1,A,6.47,A
USGS,5427948,8/29/2001,3.3,A,4.97,A
USGS,5427948,8/30/2001,2.9,A,3.93,A
USGS,5427948,8/31/2001,2.8,A,3.33,A
USGS,5427948,9/1/2001,2.7,A,2.74,A
USGS,5427948,9/2/2001,2.5,A,2.34,A
USGS,5427948,9/3/2001,2.4,A,2.2,A
USGS,5427948,9/4/2001,2.3,A,2.05,A
USGS,5427948,9/5/2001,2.2,A,1.92,A
USGS,5427948,9/6/2001,2.3,A,1.91,A
USGS,5427948,9/7/2001,5.8,A,7.98,A
USGS,5427948,9/8/2001,18,A,26.9,A
USGS,5427948,9/9/2001,12,A,19,A
USGS,5427948,9/10/2001,11,A,27.1,A
USGS,5427948,9/11/2001,4.7,A,9.19,A
USGS,5427948,9/12/2001,3.5,A,4.4,A
USGS,5427948,9/13/2001,3.1,A,3,A
USGS,5427948,9/14/2001,2.9,A,2.76,A
USGS,5427948,9/15/2001,2.8,A,2.63,A
USGS,5427948,9/16/2001,2.7,A,2.49,A
USGS,5427948,9/17/2001,4.2,A,4.23,A
USGS,5427948,9/18/2001,3.5,A,3.25,A
USGS,5427948,9/19/2001,21,A,47.7,A
USGS,5427948,9/20/2001,12,A,28.8,A
USGS,5427948,9/21/2001,10,A,19.8,A
USGS,5427948,9/22/2001,5.8,A,9.46,A
USGS,5427948,9/23/2001,80,A,448,A
USGS,5427948,9/24/2001,24,A,88.4,A
USGS,5427948,9/25/2001,9.7,A,21.2,A
USGS,5427948,9/26/2001,6.4,A,8.67,A
USGS,5427948,9/27/2001,5,A,5.75,A
USGS,5427948,9/28/2001,4.3,A,4.62,A
USGS,5427948,9/29/2001,3.8,A,3.82,A
USGS,5427948,9/30/2001,3.5,A,3.25,A
USGS,5427948,10/1/2001,3.3,A,2.71,A
USGS,5427948,10/2/2001,3.2,A,2.55,A
USGS,5427948,10/3/2001,2.9,A,2.36,A
USGS,5427948,10/4/2001,3,A,2.36,A
USGS,5427948,10/5/2001,2.9,A,2.26,A
USGS,5427948,10/6/2001,2.9,A,2.24,A
USGS,5427948,10/7/2001,2.7,A,2.11,A
USGS,5427948,10/8/2001,2.7,A,2.1,A
USGS,5427948,10/9/2001,2.7,A,2.1,A
USGS,5427948,10/10/2001,3.1,A,2.35,A
USGS,5427948,10/11/2001,2.9,A,2.14,A
USGS,5427948,10/12/2001,2.8,A,2.09,A
USGS,5427948,10/13/2001,3.4,A,2.76,A
USGS,5427948,10/14/2001,3.1,A,2.42,A
USGS,5427948,10/15/2001,2.9,A,2.07,A
USGS,5427948,10/16/2001,2.7,A,1.78,A
USGS,5427948,10/17/2001,2.6,A,1.61,A
USGS,5427948,10/18/2001,2.7,A,1.53,A
USGS,5427948,10/19/2001,2.6,A,1.49,A
USGS,5427948,10/20/2001,2.5,A,1.42,A
USGS,5427948,10/21/2001,2.6,A,1.42,A
USGS,5427948,10/22/2001,12,A,37.1,A
USGS,5427948,10/23/2001,39,A,155,A
USGS,5427948,10/24/2001,12,A,28.6,A
USGS,5427948,10/25/2001,8.1,A,15.8,A
USGS,5427948,10/26/2001,5.2,A,8.06,A
USGS,5427948,10/27/2001,4,A,4.82,A
USGS,5427948,10/28/2001,3.6,A,3.36,A
USGS,5427948,10/29/2001,3.5,A,2.5,A
USGS,5427948,10/30/2001,3.3,A,2.03,A
USGS,5427948,10/31/2001,3.2,A,1.78,A
USGS,5427948,11/1/2001,3.2,A,1.52,A
USGS,5427948,11/2/2001,3,A,1.37,A
USGS,5427948,11/3/2001,2.9,A,1.31,A
USGS,5427948,11/4/2001,2.9,A,1.3,A
USGS,5427948,11/5/2001,2.8,A,1.28,A
USGS,5427948,11/6/2001,2.8,A,1.28,A
USGS,5427948,11/7/2001,2.8,A,1.27,A
USGS,5427948,11/8/2001,2.8,A,1.26,A
USGS,5427948,11/9/2001,2.8,A,1.25,A
USGS,5427948,11/10/2001,2.8,A,1.26,A
USGS,5427948,11/11/2001,2.7,A,1.21,A
USGS,5427948,11/12/2001,2.8,A,1.27,A
USGS,5427948,11/13/2001,3.2,A,1.53,A
USGS,5427948,11/14/2001,3.1,A,1.49,A
USGS,5427948,11/15/2001,2.9,A,1.36,A
USGS,5427948,11/16/2001,2.9,A,1.26,A
USGS,5427948,11/17/2001,2.8,A,1.23,A
USGS,5427948,11/18/2001,3,A,1.37,A
USGS,5427948,11/19/2001,3.2,A,1.62,A
USGS,5427948,11/20/2001,1.8,A,0.74,A
USGS,5427948,11/21/2001,2.3,A,0.96,A
USGS,5427948,11/22/2001,2.7,A,1.12,A
USGS,5427948,11/23/2001,3,A,1.23,A
USGS,5427948,11/24/2001,14,A,17,A
USGS,5427948,11/25/2001,13,A,17.7,A
USGS,5427948,11/26/2001,5.7,A,6.27,A
USGS,5427948,11/27/2001,6.1,A,6.99,A
USGS,5427948,11/28/2001,4.8,A,4.64,A
USGS,5427948,11/29/2001,4.1,A,3.27,A
USGS,5427948,11/30/2001,6.2,A,6.63,A
USGS,5427948,12/1/2001,5.7,A,5.64,A
USGS,5427948,12/2/2001,4.6,A,4.06,A
USGS,5427948,12/3/2001,3.9,A,3.13,A
USGS,5427948,12/4/2001,3.7,A,2.63,A
USGS,5427948,12/5/2001,4.7,A,4.62,A
USGS,5427948,12/6/2001,4.7,A,5.35,A
USGS,5427948,12/7/2001,3.8,A,3.54,A
USGS,5427948,12/8/2001,3.5,A,2.66,A
USGS,5427948,12/9/2001,3.2,A,2.25,A
USGS,5427948,12/10/2001,3.1,A,2.04,A
USGS,5427948,12/11/2001,3,A,1.9,A
USGS,5427948,12/12/2001,4.1,A,3.84,A
USGS,5427948,12/13/2001,9.9,A,13.3,A
USGS,5427948,12/14/2001,6.1,A,6.05,A
USGS,5427948,12/15/2001,4.2,A,3.45,A
USGS,5427948,12/16/2001,3.7,A,2.5,A
USGS,5427948,12/17/2001,3.6,A,2.19,A
USGS,5427948,12/18/2001,3.4,A,2.1,A
USGS,5427948,12/19/2001,3.3,A,1.98,A
USGS,5427948,12/20/2001,3,A,1.83,A
USGS,5427948,12/21/2001,2.9,A,1.77,A
USGS,5427948,12/22/2001,3.7,A,2.5,A
USGS,5427948,12/23/2001,3.7,A,2.87,A
USGS,5427948,12/24/2001,3.5,A,2.5,A
USGS,5427948,12/25/2001,3,A,2.08,A
USGS,5427948,12/26/2001,2.8,A,1.96,A
USGS,5427948,12/27/2001,2.8,A,1.9,A
USGS,5427948,12/28/2001,2.7,A,1.83,A
USGS,5427948,12/29/2001,2.6,A,1.7,A
USGS,5427948,12/30/2001,2.5,A,1.57,A
USGS,5427948,12/31/2001,2.4,A,1.47,A
USGS,5427948,1/1/2002,2.4,A,1.41,A
USGS,5427948,1/2/2002,2.3,A,1.35,A
USGS,5427948,1/3/2002,2.3,A,1.31,A
USGS,5427948,1/4/2002,2.3,A,1.29,A
USGS,5427948,1/5/2002,2.4,A,1.31,A
USGS,5427948,1/6/2002,2.4,A,1.31,A
USGS,5427948,1/7/2002,2.4,A,1.3,A
USGS,5427948,1/8/2002,2.3,A,1.28,A
USGS,5427948,1/9/2002,2.5,A,1.36,A
USGS,5427948,1/10/2002,2.5,A,1.37,A
USGS,5427948,1/11/2002,2.5,A,1.34,A
USGS,5427948,1/12/2002,2.5,A,1.33,A
USGS,5427948,1/13/2002,2.5,A,1.33,A
USGS,5427948,1/14/2002,2.5,A,1.37,A
USGS,5427948,1/15/2002,2.6,A,1.38,A
USGS,5427948,1/16/2002,2.5,A,1.35,A
USGS,5427948,1/17/2002,2.5,A,1.34,A
USGS,5427948,1/18/2002,2.4,A,1.28,A
USGS,5427948,1/19/2002,2.3,A,1.23,A
USGS,5427948,1/20/2002,2.3,A,1.25,A
USGS,5427948,1/21/2002,2.4,A,1.26,A
USGS,5427948,1/22/2002,2.4,A,1.29,A
USGS,5427948,1/23/2002,2.5,A,1.34,A
USGS,5427948,1/24/2002,2.5,A,1.31,A
USGS,5427948,1/25/2002,2.5,A,1.3,A
USGS,5427948,1/26/2002,2.4,A,1.28,A
USGS,5427948,1/27/2002,2.5,A,1.3,A
USGS,5427948,1/28/2002,2.5,A,1.33,A
USGS,5427948,1/29/2002,2.5,A,1.3,A
USGS,5427948,1/30/2002,2.4,A,1.26,A
USGS,5427948,1/31/2002,2.4,A,1.27,A
USGS,5427948,2/1/2002,2.5,A,1.31,A
USGS,5427948,2/2/2002,2.4,A,1.25,A
USGS,5427948,2/3/2002,2.4,A,1.23,A
USGS,5427948,2/4/2002,2.3,A,1.19,A
USGS,5427948,2/5/2002,2.2,A,1.16,A
USGS,5427948,2/6/2002,2.2,A,1.15,A
USGS,5427948,2/7/2002,2.4,A,1.22,A
USGS,5427948,2/8/2002,2.6,A,1.31,A
USGS,5427948,2/9/2002,2.7,A,1.4,A
USGS,5427948,2/10/2002,5.3,A,3.78,A
USGS,5427948,2/11/2002,4.2,A,2.78,A
USGS,5427948,2/12/2002,3.4,A,2.05,A
USGS,5427948,2/13/2002,3,A,1.7,A
USGS,5427948,2/14/2002,2.9,A,1.63,A
USGS,5427948,2/15/2002,3,A,1.69,A
USGS,5427948,2/16/2002,2.9,A,1.67,A
USGS,5427948,2/17/2002,2.9,A,1.62,A
USGS,5427948,2/18/2002,2.9,A,1.64,A
USGS,5427948,2/19/2002,15,A,17.5,A
USGS,5427948,2/20/2002,36,A,125,A
USGS,5427948,2/21/2002,22,A,93.9,A
USGS,5427948,2/22/2002,9.2,A,30.5,A
USGS,5427948,2/23/2002,6.5,A,13.2,A
USGS,5427948,2/24/2002,5.7,A,6.57,A
USGS,5427948,2/25/2002,5.2,A,4.56,A
USGS,5427948,2/26/2002,4.4,A,3.1,A
USGS,5427948,2/27/2002,3.8,A,2.21,A
USGS,5427948,2/28/2002,3.6,A,1.67,A
USGS,5427948,3/1/2002,3.3,A,1.4,A
USGS,5427948,3/2/2002,3.3,A,1.39,A
USGS,5427948,3/3/2002,3.1,A,1.3,A
USGS,5427948,3/4/2002,2.9,A,1.23,A
USGS,5427948,3/5/2002,2.9,A,1.21,A
USGS,5427948,3/6/2002,2.9,A,1.2,A
USGS,5427948,3/7/2002,2.9,A,1.18,A
USGS,5427948,3/8/2002,6.8,A,5.82,A
USGS,5427948,3/9/2002,26,A,67.9,A
USGS,5427948,3/10/2002,11,A,32.9,A
USGS,5427948,3/11/2002,6.4,A,15.9,A
USGS,5427948,3/12/2002,5,A,9.42,A
USGS,5427948,3/13/2002,4.7,A,6.69,A
USGS,5427948,3/14/2002,4.4,A,5.27,A
USGS,5427948,3/15/2002,4,A,4.55,A
USGS,5427948,3/16/2002,3.7,A,3.9,A
USGS,5427948,3/17/2002,3.5,A,3.49,A
USGS,5427948,3/18/2002,3.5,A,3.24,A
USGS,5427948,3/19/2002,3.5,A,3.08,A
USGS,5427948,3/20/2002,3.9,A,3.22,A
USGS,5427948,3/21/2002,3.6,A,2.8,A
USGS,5427948,3/22/2002,3.2,A,2.35,A
USGS,5427948,3/23/2002,3.2,A,2.2,A
USGS,5427948,3/24/2002,3.1,A,1.98,A
USGS,5427948,3/25/2002,3,A,1.8,A
USGS,5427948,3/26/2002,3,A,1.71,A
USGS,5427948,3/27/2002,2.9,A,1.68,A
USGS,5427948,3/28/2002,3.2,A,1.84,A
USGS,5427948,3/29/2002,3,A,1.73,A
USGS,5427948,3/30/2002,2.9,A,1.66,A
USGS,5427948,3/31/2002,2.9,A,1.64,A
USGS,5427948,4/1/2002,3.1,A,1.77,A
USGS,5427948,4/2/2002,3.5,A,1.98,A
USGS,5427948,4/3/2002,3.4,A,1.92,A
USGS,5427948,4/4/2002,3.2,A,1.8,A
USGS,5427948,4/5/2002,3.1,A,1.71,A
USGS,5427948,4/6/2002,3,A,1.67,A
USGS,5427948,4/7/2002,6.5,A,8.78,A
USGS,5427948,4/8/2002,22,A,35.7,A
USGS,5427948,4/9/2002,24,A,64.2,A
USGS,5427948,4/10/2002,9.8,A,20.7,A
USGS,5427948,4/11/2002,6.2,A,10.5,A
USGS,5427948,4/12/2002,5.8,A,6.96,A
USGS,5427948,4/13/2002,4.5,A,3.63,A
USGS,5427948,4/14/2002,4.4,A,2.79,A
USGS,5427948,4/15/2002,4.7,A,2.69,A
USGS,5427948,4/16/2002,4,A,2.17,A
USGS,5427948,4/17/2002,3.7,A,1.84,A
USGS,5427948,4/18/2002,4.4,A,3.54,A
USGS,5427948,4/19/2002,10,A,12.3,A
USGS,5427948,4/20/2002,5.7,A,3.64,A
USGS,5427948,4/21/2002,5,A,3.1,A
USGS,5427948,4/22/2002,5.7,A,4,A
USGS,5427948,4/23/2002,4.6,A,2.83,A
USGS,5427948,4/24/2002,4.8,A,3.53,A
USGS,5427948,4/25/2002,4.8,A,3.67,A
USGS,5427948,4/26/2002,3.8,A,2.24,A
USGS,5427948,4/27/2002,4.5,A,2.54,A
USGS,5427948,4/28/2002,12,A,11.9,A
USGS,5427948,4/29/2002,7.7,A,7.24,A
USGS,5427948,4/30/2002,5,A,3.49,A
USGS,5427948,5/1/2002,4.5,A,2.97,A
USGS,5427948,5/2/2002,9.6,A,10.4,A
USGS,5427948,5/3/2002,6.1,A,5.32,A
USGS,5427948,5/4/2002,4.3,A,3.03,A
USGS,5427948,5/5/2002,3.8,A,2.43,A
USGS,5427948,5/6/2002,3.8,A,2.37,A
USGS,5427948,5/7/2002,3.6,A,2.23,A
USGS,5427948,5/8/2002,3.4,A,2.07,A
USGS,5427948,5/9/2002,7.7,A,6.39,A
USGS,5427948,5/10/2002,5.6,A,4.31,A
USGS,5427948,5/11/2002,6.5,A,8.12,A
USGS,5427948,5/12/2002,18,A,65.5,A
USGS,5427948,5/13/2002,9.3,A,47.6,A
USGS,5427948,5/14/2002,5.8,A,25.2,A
USGS,5427948,5/15/2002,4.6,A,14.5,A
USGS,5427948,5/16/2002,4.1,A,9.09,A
USGS,5427948,5/17/2002,3.7,A,5.96,A
USGS,5427948,5/18/2002,3.4,A,4.36,A
USGS,5427948,5/19/2002,3.3,A,3.44,A
USGS,5427948,5/20/2002,3.3,A,2.83,A
USGS,5427948,5/21/2002,3.2,A,2.29,A
USGS,5427948,5/22/2002,3,A,2.08,A
USGS,5427948,5/23/2002,3,A,2.1,A
USGS,5427948,5/24/2002,2.9,A,2.07,A
USGS,5427948,5/25/2002,7.4,A,11.3,A
USGS,5427948,5/26/2002,6.2,A,8.78,A
USGS,5427948,5/27/2002,3.9,A,3.85,A
USGS,5427948,5/28/2002,3.6,A,2.68,A
USGS,5427948,5/29/2002,5,A,4.61,A
USGS,5427948,5/30/2002,3.5,A,2.22,A
USGS,5427948,5/31/2002,3,A,1.66,A
USGS,5427948,6/1/2002,2.8,A,1.45,A
USGS,5427948,6/2/2002,2.9,A,1.49,A
USGS,5427948,6/3/2002,32,A,89.3,A
USGS,5427948,6/4/2002,61,A,213,A
USGS,5427948,6/5/2002,25,A,97.2,A
USGS,5427948,6/6/2002,10,A,29.3,A
USGS,5427948,6/7/2002,6.4,A,13.8,A
USGS,5427948,6/8/2002,5,A,6.04,A
USGS,5427948,6/9/2002,4.2,A,2.77,A
USGS,5427948,6/10/2002,4,A,2.29,A
USGS,5427948,6/11/2002,4.7,A,2.6,A
USGS,5427948,6/12/2002,3.9,A,2.08,A
USGS,5427948,6/13/2002,4.9,A,4.87,A
USGS,5427948,6/14/2002,5.2,A,8.33,A
USGS,5427948,6/15/2002,4,A,5.07,A
USGS,5427948,6/16/2002,3.5,A,3.72,A
USGS,5427948,6/17/2002,3.4,A,3.24,A
USGS,5427948,6/18/2002,3.3,A,2.99,A
USGS,5427948,6/19/2002,3.3,A,2.76,A
USGS,5427948,6/20/2002,3.3,A,2.6,A
USGS,5427948,6/21/2002,3.1,A,2.4,A
USGS,5427948,6/22/2002,3,A,2.28,A
USGS,5427948,6/23/2002,2.9,A,2.06,A
USGS,5427948,6/24/2002,2.8,A,1.93,A
USGS,5427948,6/25/2002,2.7,A,1.83,A
USGS,5427948,6/26/2002,3.6,A,2.76,A
USGS,5427948,6/27/2002,2.9,A,2.15,A
USGS,5427948,6/28/2002,2.7,A,1.97,A
USGS,5427948,6/29/2002,2.6,A,1.8,A
USGS,5427948,6/30/2002,2.5,A,1.68,A
USGS,5427948,7/1/2002,2.4,A,1.59,A
USGS,5427948,7/2/2002,2.3,A,1.49,A
USGS,5427948,7/3/2002,2.2,A,1.36,A
USGS,5427948,7/4/2002,2,A,1.21,A
USGS,5427948,7/5/2002,2,A,1.12,A
USGS,5427948,7/6/2002,2,A,1.11,A
USGS,5427948,7/7/2002,2,A,1.07,A
USGS,5427948,7/8/2002,2.3,A,1.23,A
USGS,5427948,7/9/2002,2.5,A,1.29,A
USGS,5427948,7/10/2002,2.2,A,1.02,A
USGS,5427948,7/11/2002,2.1,A,0.87,A
USGS,5427948,7/12/2002,2.1,A,0.82,A
USGS,5427948,7/13/2002,2,A,0.76,A
USGS,5427948,7/14/2002,1.9,A,0.71,A
USGS,5427948,7/15/2002,1.9,A,0.7,A
USGS,5427948,7/16/2002,1.9,A,0.7,A
USGS,5427948,7/17/2002,1.8,A,0.65,A
USGS,5427948,7/18/2002,1.8,A,0.65,A
USGS,5427948,7/19/2002,1.9,A,0.65,A
USGS,5427948,7/20/2002,2.5,A,1.13,A
USGS,5427948,7/21/2002,2.3,A,1.03,A
USGS,5427948,7/22/2002,5.3,A,4.64,A
USGS,5427948,7/23/2002,3.7,A,2.23,A
USGS,5427948,7/24/2002,2.5,A,1.15,A
USGS,5427948,7/25/2002,2.1,A,0.95,A
USGS,5427948,7/26/2002,2.1,A,0.92,A
USGS,5427948,7/27/2002,2.2,A,0.97,A
USGS,5427948,7/28/2002,2.8,A,1.45,A
USGS,5427948,7/29/2002,2.3,A,1.08,A
USGS,5427948,7/30/2002,2,A,0.94,A
USGS,5427948,7/31/2002,1.9,A,0.89,A
USGS,5427948,8/1/2002,1.8,A,0.8,A
USGS,5427948,8/2/2002,1.7,A,0.77,A
USGS,5427948,8/3/2002,1.6,A,0.74,A
USGS,5427948,8/4/2002,3.4,A,1.99,A
USGS,5427948,8/5/2002,2.7,A,1.41,A
USGS,5427948,8/6/2002,2.2,A,1.14,A
USGS,5427948,8/7/2002,1.9,A,1.02,A
USGS,5427948,8/8/2002,1.9,A,1,A
USGS,5427948,8/9/2002,2,A,1.12,A
USGS,5427948,8/10/2002,1.8,A,1.03,A
USGS,5427948,8/11/2002,13,A,76.9,A
USGS,5427948,8/12/2002,19,A,58.1,A
USGS,5427948,8/13/2002,15,A,32.2,A
USGS,5427948,8/14/2002,6.7,A,7.98,A
USGS,5427948,8/15/2002,3.4,A,2.78,A
USGS,5427948,8/16/2002,2.5,A,1.57,A
USGS,5427948,8/17/2002,3.1,A,1.9,A
USGS,5427948,8/18/2002,3.3,A,1.97,A
USGS,5427948,8/19/2002,2.5,A,1.5,A
USGS,5427948,8/20/2002,2.1,A,1.2,A
USGS,5427948,8/21/2002,7.5,A,20.5,A
USGS,5427948,8/22/2002,21,A,45.3,A
USGS,5427948,8/23/2002,8.7,A,9.72,A
USGS,5427948,8/24/2002,4.2,A,3.2,A
USGS,5427948,8/25/2002,3.1,A,2.08,A
USGS,5427948,8/26/2002,2.6,A,1.78,A
USGS,5427948,8/27/2002,2.3,A,1.56,A
USGS,5427948,8/28/2002,2.1,A,1.43,A
USGS,5427948,8/29/2002,2,A,1.35,A
USGS,5427948,8/30/2002,2,A,1.33,A
USGS,5427948,8/31/2002,1.9,A,1.28,A
USGS,5427948,9/1/2002,1.9,A,1.27,A
USGS,5427948,9/2/2002,12,A,17.8,A
USGS,5427948,9/3/2002,7.5,A,8.29,A
USGS,5427948,9/4/2002,3.7,A,3.29,A
USGS,5427948,9/5/2002,2.8,A,2.2,A
USGS,5427948,9/6/2002,2.4,A,1.68,A
USGS,5427948,9/7/2002,2.2,A,1.45,A
USGS,5427948,9/8/2002,2.2,A,1.46,A
USGS,5427948,9/9/2002,2.2,A,1.44,A
USGS,5427948,9/10/2002,2.2,A,1.42,A
USGS,5427948,9/11/2002,2.2,A,1.44,A
USGS,5427948,9/12/2002,2.1,A,1.36,A
USGS,5427948,9/13/2002,2,A,1.29,A
USGS,5427948,9/14/2002,1.9,A,1.25,A
USGS,5427948,9/15/2002,1.8,A,1.21,A
USGS,5427948,9/16/2002,1.9,A,1.22,A
USGS,5427948,9/17/2002,1.9,A,1.19,A
USGS,5427948,9/18/2002,2,A,1.26,A
USGS,5427948,9/19/2002,4.9,A,3.81,A
USGS,5427948,9/20/2002,4.1,A,2.25,A
USGS,5427948,9/21/2002,3.5,A,1.7,A
USGS,5427948,9/22/2002,2.6,A,1.1,A
USGS,5427948,9/23/2002,2.2,A,0.85,A
USGS,5427948,9/24/2002,2.3,A,0.85,A
USGS,5427948,9/25/2002,2.2,A,0.8,A
USGS,5427948,9/26/2002,2.5,A,0.88,A
USGS,5427948,9/27/2002,2.6,A,0.87,A
USGS,5427948,9/28/2002,2.6,A,0.86,A
USGS,5427948,9/29/2002,7.9,A,6.73,A
USGS,5427948,9/30/2002,4.7,A,2.01,A
USGS,5427948,10/1/2002,3.44,A,1.3,A
USGS,5427948,10/2/2002,3.64,A,1.78,A
USGS,5427948,10/3/2002,5.1,A,2.79,A
USGS,5427948,10/4/2002,50.2,A,203,A
USGS,5427948,10/5/2002,22.2,A,60.2,A
USGS,5427948,10/6/2002,7.75,A,29.5,A
USGS,5427948,10/7/2002,4.96,A,16.3,A
USGS,5427948,10/8/2002,4.16,A,10.9,A
USGS,5427948,10/9/2002,3.81,A,7.98,A
USGS,5427948,10/10/2002,3.63,A,6.1,A
USGS,5427948,10/11/2002,3.48,A,4.95,A
USGS,5427948,10/12/2002,3.39,A,4.22,A
USGS,5427948,10/13/2002,3.36,A,3.67,A
USGS,5427948,10/14/2002,3.23,A,3.09,A
USGS,5427948,10/15/2002,3.26,A,2.72,A
USGS,5427948,10/16/2002,3.2,A,2.34,A
USGS,5427948,10/17/2002,3.12,A,2,A
USGS,5427948,10/18/2002,3.52,A,2.03,A
USGS,5427948,10/19/2002,3.42,A,1.95,A
USGS,5427948,10/20/2002,3.25,A,1.85,A
USGS,5427948,10/21/2002,3.11,A,1.77,A
USGS,5427948,10/22/2002,3.09,A,1.76,A
USGS,5427948,10/23/2002,3.04,A,1.73,A
USGS,5427948,10/24/2002,3.09,A,1.76,A
USGS,5427948,10/25/2002,4.15,A,2.36,A
USGS,5427948,10/26/2002,3.77,A,2.14,A
USGS,5427948,10/27/2002,3.43,A,1.95,A
USGS,5427948,10/28/2002,3.35,A,1.9,A
USGS,5427948,10/29/2002,3.29,A,1.87,A
USGS,5427948,10/30/2002,3.14,A,1.78,A
