agency_cd	site_no	datetime	154921_00060_00003	154921_00060_00003_cd	223624_91050_00003	223624_91050_00003_cd	232446_91060_00003	232446_91060_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s
USGS	05427850	2003-05-10	112	A	159	A		
USGS	05427850	2003-05-11	108	A	114	A		
USGS	05427850	2003-05-12	209	A	185	A		
USGS	05427850	2003-05-13	104	A	92.5	A		
USGS	05427850	2003-05-14	89.2	A	76.8	A		
USGS	05427850	2003-05-15	83.6	A	68.9	A		
USGS	05427850	2003-05-16	80.4	A	61.4	A		
USGS	05427850	2003-05-17	68.7	A	50.8	A		
USGS	05427850	2003-05-18	68.8	A	49.3	A		
USGS	05427850	2003-05-19	59.1	A	41.0	A		
USGS	05427850	2003-05-20	95.7	A	64.3	A		
USGS	05427850	2003-05-21	65.0	A	43.0	A		
USGS	05427850	2003-05-22	61.9	A	41.1	A		
USGS	05427850	2003-05-23	59.3	A	39.7	A		
USGS	05427850	2003-05-24	60.6	A	40.8	A		
USGS	05427850	2003-05-25	57.2	A	38.7	A		
USGS	05427850	2003-05-26	50.9	A	34.0	A		
USGS	05427850	2003-05-27	48.5	A	30.8	A		
USGS	05427850	2003-05-28	48.8	A	31.8	A		
USGS	05427850	2003-05-29	49.5	A	37.5	A		
USGS	05427850	2003-05-30	47.4	A	41.8	A		
USGS	05427850	2003-05-31	50.8	A	46.5	A		
USGS	05427850	2003-06-01	42.3	A	33.8	A		
USGS	05427850	2003-06-02	37.6	A	26.1	A		
USGS	05427850	2003-06-03	47.2	A	30.4	A		
USGS	05427850	2003-06-04	40.4	A	26.7	A		
USGS	05427850	2003-06-05	42.7	A	29.0	A		
USGS	05427850	2003-06-06	26.4	A	18.4	A		
USGS	05427850	2003-06-07	61.2	A	42.5	A		
USGS	05427850	2003-06-08	45.5	A	30.1	A		
USGS	05427850	2003-06-09	53.1	A	33.5	A		
USGS	05427850	2003-06-10	43.8	A	26.4	A		
USGS	05427850	2003-06-11	47.0	A	27.1	A		
USGS	05427850	2003-06-12	34.2	A	18.8	A		
USGS	05427850	2003-06-13	39.1	A	21.3	A		
USGS	05427850	2003-06-14	36.0	A	20.5	A		
USGS	05427850	2003-06-15	35.9	A	21.5	A		
USGS	05427850	2003-06-16	24.4	A	15.3	A		
USGS	05427850	2003-06-17	30.8	A	20.2	A		
USGS	05427850	2003-06-18	43.6	A	29.9	A		
USGS	05427850	2003-06-19	29.5	A	21.2	A		
USGS	05427850	2003-06-20	34.0	A	25.9	A		
USGS	05427850	2003-06-21	28.0	A	22.9	A		
USGS	05427850	2003-06-22	28.2	A	24.8	A		
USGS	05427850	2003-06-23	33.3	A	31.5	A		
USGS	05427850	2003-06-24	27.8	A	27.6	A		
USGS	05427850	2003-06-25	19.4	A	19.5	A		
USGS	05427850	2003-06-26	49.6	A	50.4	A		
USGS	05427850	2003-06-27	44.8	A	46.1	A		
USGS	05427850	2003-06-28	37.2	A	38.9	A		
USGS	05427850	2003-06-29	38.2	A	40.6	A		
USGS	05427850	2003-06-30	34.9	A	37.8	A		
USGS	05427850	2003-07-01	28.1	A	31.0	A		
USGS	05427850	2003-07-02	24.0	A	27.0	A		
USGS	05427850	2003-07-03	35.5	A	40.7	A		
USGS	05427850	2003-07-04	28.6	A	33.4	A		
USGS	05427850	2003-07-05	31.8	A	37.8	A		
USGS	05427850	2003-07-06	43.9	A	53.2	A		
USGS	05427850	2003-07-07	46.9	A	58.4	A		
USGS	05427850	2003-07-08	37.4	A	48.5	A		
USGS	05427850	2003-07-09	39.8	A	53.8	A		
USGS	05427850	2003-07-10	31.8	A	44.3	A		
USGS	05427850	2003-07-11	40.6	A	56.8	A		
USGS	05427850	2003-07-12	29.7	A	41.9	A		
USGS	05427850	2003-07-13	23.6	A	33.6	A		
USGS	05427850	2003-07-14	13.0	A	18.7	A		
USGS	05427850	2003-07-15	98.7	A	139	A		
USGS	05427850	2003-07-16	48.9	A	65.9	A		
USGS	05427850	2003-07-17	55.1	A	70.7	A		
USGS	05427850	2003-07-18	15.8	A	19.4	A		
USGS	05427850	2003-07-19	30.7	A	35.8	A		
USGS	05427850	2003-07-20	38.2	A	43.7	A		
USGS	05427850	2003-07-21	45.3	A	52.9	A		
USGS	05427850	2003-07-22	29.7	A	35.5	A		
USGS	05427850	2003-07-23	24.3	A	29.7	A		
USGS	05427850	2003-07-24	24.3	A	30.3	A		
USGS	05427850	2003-07-25	10.1	A	12.9	A		
USGS	05427850	2003-07-26	45.3	A	59.1	A		
USGS	05427850	2003-07-27	41.4	A	56.0	A		
USGS	05427850	2003-07-28	22.8	A	31.8	A		
USGS	05427850	2003-07-29	18.2	A	26.2	A		
USGS	05427850	2003-07-30	23.8	A	35.4	A		
USGS	05427850	2003-07-31	37.1	A	57.0	A		
USGS	05427850	2003-08-01	47.3	A	75.1	A		
USGS	05427850	2003-08-02	30.1	A	49.4	A		
USGS	05427850	2003-08-03	41.9	A	71.1	A		
USGS	05427850	2003-08-04	32.5	A	57.0	A		
USGS	05427850	2003-08-05	28.1	A	50.0	A		
USGS	05427850	2003-08-06	29.0	A	51.2	A		
USGS	05427850	2003-08-07	27.4	A	48.0	A		
USGS	05427850	2003-08-08	25.7	A	44.7	A		
USGS	05427850	2003-08-09	25.4	A	43.8	A		
USGS	05427850	2003-08-10	30.3	A	51.8	A		
USGS	05427850	2003-08-11	36.3	A	61.6	A		
USGS	05427850	2003-08-12	16.8	A	28.3	A		
USGS	05427850	2003-08-13	21.8	A	36.4	A		
USGS	05427850	2003-08-14	22.7	A	37.6	A		
USGS	05427850	2003-08-15	25.5	A	41.8	A		
USGS	05427850	2003-08-16	30.5	A	49.7	A		
USGS	05427850	2003-08-17	18.5	A	30.0	A		
USGS	05427850	2003-08-18	11.2	A	18.0	A		
USGS	05427850	2003-08-19	29.4	A	46.7	A		
USGS	05427850	2003-08-20	14.3	A	22.6	A		
USGS	05427850	2003-08-21	43.3	A	67.6	A		
USGS	05427850	2003-08-22	19.1	A	29.7	A		
USGS	05427850	2003-08-23	16.8	A	25.9	A		
USGS	05427850	2003-08-24	20.8	A	31.7	A		
USGS	05427850	2003-08-25	35.5	A	53.7	A		
USGS	05427850	2003-08-26	32.1	A	48.2	A		
USGS	05427850	2003-08-27	20.2	A	30.1	A		
USGS	05427850	2003-08-28	8.59	A	12.7	A		
USGS	05427850	2003-08-29	63.1	A	91.5	A		
USGS	05427850	2003-08-30	11.7	A	16.6	A		
USGS	05427850	2003-08-31	29.5	A	40.3	A		
USGS	05427850	2003-09-01	22.2	A	29.5	A		
USGS	05427850	2003-09-02	8.87	A	11.5	A		
USGS	05427850	2003-09-03	38.2	A	47.8	A		
USGS	05427850	2003-09-04	21.8	A	26.5	A		
USGS	05427850	2003-09-05	11.1	A	13.2	A		
USGS	05427850	2003-09-06	28.5	A	32.6	A		
USGS	05427850	2003-09-07	24.7	A	27.7	A		
USGS	05427850	2003-09-08	18.4	A	20.5	A		
USGS	05427850	2003-09-09	22.7	A	25.2	A		
USGS	05427850	2003-09-10	22.7	A	25.0	A		
USGS	05427850	2003-09-11	24.5	A	26.8	A		
USGS	05427850	2003-09-12	20.3	A	22.2	A		
USGS	05427850	2003-09-13	74.1	A	74.6	A		
USGS	05427850	2003-09-14	140	A	121	A		
USGS	05427850	2003-09-15	110	A	86.9	A		
USGS	05427850	2003-09-16	35.9	A	27.3	A		
USGS	05427850	2003-09-17	37.1	A	27.8	A		
USGS	05427850	2003-09-18	40.4	A	30.0	A		
USGS	05427850	2003-09-19	49.3	A	36.2	A		
USGS	05427850	2003-09-20	32.7	A	23.7	A		
USGS	05427850	2003-09-21	34.4	A	24.6	A		
USGS	05427850	2003-09-22	27.2	A	19.3	A		
USGS	05427850	2003-09-23	33.6	A	23.6	A		
USGS	05427850	2003-09-24	36.0	A	25.0	A		
USGS	05427850	2003-09-25	34.2	A	23.4	A		
USGS	05427850	2003-09-26	28.9	A	19.6	A		
USGS	05427850	2003-09-27	40.0	A	26.8	A		
USGS	05427850	2003-09-28	37.4	A	24.8	A		
USGS	05427850	2003-09-29	30.1	A	19.7	A		
USGS	05427850	2003-09-30	35.8	A	23.2	A		
USGS	05427850	2003-10-01	35.4	A	19.0	A		
USGS	05427850	2003-10-02	8.09	A	2.71	A		
USGS	05427850	2003-10-03	59.4	A	37.0	A		
USGS	05427850	2003-10-04	32.7	A	17.1	A		
USGS	05427850	2003-10-05	32.1	A	10.5	A		
USGS	05427850	2003-10-06	26.7	A	12.9	A		
USGS	05427850	2003-10-07	37.5	A	19.4	A		
USGS	05427850	2003-10-08	35.8	A	18.5	A		
USGS	05427850	2003-10-09	30.8	A	15.0	A		
USGS	05427850	2003-10-10	33.5	A	15.4	A		
USGS	05427850	2003-10-11	13.7	A	5.20	A		
USGS	05427850	2003-10-12	57.3	A	32.5	A		
USGS	05427850	2003-10-13	35.6	A	17.6	A		
USGS	05427850	2003-10-14	40.0	A	20.0	A		
USGS	05427850	2003-10-15	43.3	A	21.8	A		
USGS	05427850	2003-10-16	43.1	A	21.6	A		
USGS	05427850	2003-10-17	18.9	A	7.34	A		
USGS	05427850	2003-10-18	57.6	A	31.4	A		
USGS	05427850	2003-10-19	33.4	A	14.9	A		
USGS	05427850	2003-10-20	37.8	A	17.7	A		
USGS	05427850	2003-10-21	54.2	A	27.8	A		
USGS	05427850	2003-10-22	36.8	A	16.8	A		
USGS	05427850	2003-10-23	38.2	A	17.2	A		
USGS	05427850	2003-10-24	33.8	A	14.8	A		
USGS	05427850	2003-10-25	42.6	A	19.9	A		
USGS	05427850	2003-10-26	44.9	A	21.0	A		
USGS	05427850	2003-10-27	15.8	A	5.34	A		
USGS	05427850	2003-10-28	41.4	A	18.2	A		
USGS	05427850	2003-10-29	63.7	A	32.4	A		
USGS	05427850	2003-10-30	34.8	A	14.6	A		
USGS	05427850	2003-10-31	38.4	A	16.1	A		
USGS	05427850	2003-11-01	41.4	A	17.6	A		
USGS	05427850	2003-11-02	81.8	A	43.3	A		
USGS	05427850	2003-11-03	140	A	86.3	A		
USGS	05427850	2003-11-04	326	A	257	A		
USGS	05427850	2003-11-05	366	A	297	A		
USGS	05427850	2003-11-06	175	A	113	A		
USGS	05427850	2003-11-07	100	A	53.8	A		
USGS	05427850	2003-11-08	62.6	A	29.2	A		
USGS	05427850	2003-11-09	54.4	A	23.7	A		
USGS	05427850	2003-11-10	62.5	A	28.2	A		
USGS	05427850	2003-11-11	69.9	A	32.8	A		
USGS	05427850	2003-11-12	35.6	A	13.6	A		
USGS	05427850	2003-11-13	85.0	A	86.2	A		
USGS	05427850	2003-11-14	46.0	A	38.7	A		
USGS	05427850	2003-11-15	63.4	A	63.2	A		
USGS	05427850	2003-11-16	56.9	A	24.1	A		
USGS	05427850	2003-11-17	46.8	A	18.6	A		
USGS	05427850	2003-11-18	80.2	A	37.1	A		
USGS	05427850	2003-11-19	70.1	A	31.0	A		
USGS	05427850	2003-11-20	69.2	A	30.2	A		
USGS	05427850	2003-11-21	88.9	A	41.8	A		
USGS	05427850	2003-11-22	53.1	A	21.1	A		
USGS	05427850	2003-11-23	130	A	67.8	A		
USGS	05427850	2003-11-24	254	A	114	A		
USGS	05427850	2003-11-25	144	A	76.5	A		
USGS	05427850	2003-11-26	111	A	119	A		
USGS	05427850	2003-11-27	81.8	A	36.2	A		
USGS	05427850	2003-11-28	77.3	A	33.2	A		
USGS	05427850	2003-11-29	62.0	A	24.9	A		
USGS	05427850	2003-11-30	68.8	A	28.5	A		
USGS	05427850	2003-12-01	84.7	A	37.2	A		
USGS	05427850	2003-12-02	68.9	A	28.2	A		
USGS	05427850	2003-12-03	62.0	A	24.4	A		
USGS	05427850	2003-12-04	56.5	A	21.7	A		
USGS	05427850	2003-12-05	55.4	A	20.6	A		
USGS	05427850	2003-12-06	48.1	A	17.2	A		
USGS	05427850	2003-12-07	42.3	A	14.4	A		
USGS	05427850	2003-12-08	73.1	A	29.5	A		
USGS	05427850	2003-12-09	76.2	A	31.0	A		
USGS	05427850	2003-12-10	123	A	37.8	A		
USGS	05427850	2003-12-11	132	A	50.6	A		
USGS	05427850	2003-12-12	72.7	A	29.1	A		
USGS	05427850	2003-12-13	64.1	A	24.4	A		
USGS	05427850	2003-12-14	54.2	A	19.5	A		
USGS	05427850	2003-12-15	55.7	A	20.4	A		
USGS	05427850	2003-12-16	59.5	A	21.7	A		
USGS	05427850	2003-12-17	54.9	A	19.8	A		
USGS	05427850	2003-12-18	50.2	A	17.4	A		
USGS	05427850	2003-12-19	49.9	A	17.4	A		
USGS	05427850	2003-12-20	34.5	A	10.4	A		
USGS	05427850	2003-12-21	58.4	A	21.0	A		
USGS	05427850	2003-12-22	48.4	A	16.4	A		
USGS	05427850	2003-12-23	48.9	A	12.7	A		
USGS	05427850	2003-12-24	43.4	A	14.1	A		
USGS	05427850	2003-12-25	42.4	A	13.6	A		
USGS	05427850	2003-12-26	41.5	A	13.2	A		
USGS	05427850	2003-12-27	41.5	A	9.70	A		
USGS	05427850	2003-12-28	60.4	A	21.7	A		
USGS	05427850	2003-12-29	48.2	A	16.2	A		
USGS	05427850	2003-12-30	33.9	A	10.3	A		
USGS	05427850	2003-12-31	63.6	A	23.6	A		
USGS	05427850	2004-01-01	44.4	A	14.4	A		
USGS	05427850	2004-01-02	43.7	A	14.4	A		
USGS	05427850	2004-01-03	55.5	A	19.8	A		
USGS	05427850	2004-01-04	45.4	A	14.9	A		
USGS	05427850	2004-01-05	38.9	A	12.3	A		
USGS	05427850	2004-01-06	37.0	A	11.5	A		
USGS	05427850	2004-01-07	40.0	A	12.8	A		
USGS	05427850	2004-01-08	36.7	A	11.5	A		
USGS	05427850	2004-01-09	37.2	A	11.5	A		
USGS	05427850	2004-01-10	39.3	A	12.4	A		
USGS	05427850	2004-01-11	41.4	A	13.2	A		
USGS	05427850	2004-01-12	42.8	A	14.1	A		
USGS	05427850	2004-01-13	45.1	A	15.0	A		
USGS	05427850	2004-01-14	38.8	A	12.4	A		
USGS	05427850	2004-01-15	36.1	A	11.2	A		
USGS	05427850	2004-01-16	41.2	A	13.4	A		
USGS	05427850	2004-01-17	42.0	A	13.8	A		
USGS	05427850	2004-01-18	34.3	A	10.5	A		
USGS	05427850	2004-01-19	32.3	A	9.71	A		
USGS	05427850	2004-01-20	37.7	A	12.2	A		
USGS	05427850	2004-01-21	38.8	A	12.7	A		
USGS	05427850	2004-01-22	32.2	A	9.80	A		
USGS	05427850	2004-01-23	39.1	A	12.8	A		
USGS	05427850	2004-01-24	31.2	A	9.46	A		
USGS	05427850	2004-01-25	34.5	A	10.7	A		
USGS	05427850	2004-01-26	33.7	A	10.8	A		
USGS	05427850	2004-01-27	29.0	A	8.76	A		
USGS	05427850	2004-01-28	25.3	A	7.24	A		
USGS	05427850	2004-01-29	24.6	A	7.27	A		
USGS	05427850	2004-01-30	40.1	A	13.5	A		
USGS	05427850	2004-01-31	35.7	A	11.8	A		
USGS	05427850	2004-02-01	38.4	A	12.8	A		
USGS	05427850	2004-02-02	32.8	A	10.7	A		
USGS	05427850	2004-02-03	41.0	A	14.2	A		
USGS	05427850	2004-02-04	47.3	A	17.1	A		
USGS	05427850	2004-02-05	38.4	A	13.0	A		
USGS	05427850	2004-02-06	41.9	A	14.9	A		
USGS	05427850	2004-02-07	46.7	A	17.4	A		
USGS	05427850	2004-02-08	46.1	A	17.0	A		
USGS	05427850	2004-02-09	46.6	A	17.6	A		
USGS	05427850	2004-02-10	49.0	A	18.7	A		
USGS	05427850	2004-02-11	53.2	A	20.9	A		
USGS	05427850	2004-02-12	56.0	A	22.6	A		
USGS	05427850	2004-02-13	47.0	A	18.0	A		
USGS	05427850	2004-02-14	54.4	A	21.8	A		
USGS	05427850	2004-02-15	49.5	A	19.3	A		
USGS	05427850	2004-02-16	48.9	A	19.4	A		
USGS	05427850	2004-02-17	54.1	A	22.2	A		
USGS	05427850	2004-02-18	54.4	A	22.4	A		
USGS	05427850	2004-02-19	46.7	A	18.8	A		
USGS	05427850	2004-02-20	46.7	A	18.9	A		
USGS	05427850	2004-02-21	56.1	A	24.0	A		
USGS	05427850	2004-02-22	58.2	A	25.3	A		
USGS	05427850	2004-02-23	54.5	A	10.7	A		
USGS	05427850	2004-02-24	78.3	A	37.8	A		
USGS	05427850	2004-02-25	83.8	A	42.0	A		
USGS	05427850	2004-02-26	104	A	56.0	A		
USGS	05427850	2004-02-27	128	A	211	A		
USGS	05427850	2004-02-28	133	A	78.5	A		
USGS	05427850	2004-02-29	165	A	105	A		
USGS	05427850	2004-03-01	184	A	434	A		
USGS	05427850	2004-03-02	159	A	102	A		
USGS	05427850	2004-03-03	101	A	56.6	A		
USGS	05427850	2004-03-04	93.0	A	51.2	A		
USGS	05427850	2004-03-05	206	A	146	A		
USGS	05427850	2004-03-06	277	A	478	A		
USGS	05427850	2004-03-07	139	A	88.8	A		
USGS	05427850	2004-03-08	90.8	A	51.5	A		
USGS	05427850	2004-03-09	71.8	A	38.2	A		
USGS	05427850	2004-03-10	47.2	A	22.0	A		
USGS	05427850	2004-03-11	70.5	A	98.5	A		
USGS	05427850	2004-03-12	63.8	A	33.6	A		
USGS	05427850	2004-03-13	40.6	A	18.9	A		
USGS	05427850	2004-03-14	56.5	A	28.7	A		
USGS	05427850	2004-03-15	73.9	A	41.8	A		
USGS	05427850	2004-03-16	47.2	A	23.2	A		
USGS	05427850	2004-03-17	52.5	A	27.5	A		
USGS	05427850	2004-03-18	53.2	A	27.7	A		
USGS	05427850	2004-03-19	38.0	A	18.1	A		
USGS	05427850	2004-03-20	80.8	A	49.2	A		
USGS	05427850	2004-03-21	64.1	A	36.5	A		
USGS	05427850	2004-03-22	42.6	A	21.9	A		
USGS	05427850	2004-03-23	67.0	A	39.5	A		
USGS	05427850	2004-03-24	69.1	A	25.7	A		
USGS	05427850	2004-03-25	53.8	A	30.3	A		
USGS	05427850	2004-03-26	156	A	123	A		
USGS	05427850	2004-03-27	119	A	87.0	A		
USGS	05427850	2004-03-28	79.6	A	52.2	A		
USGS	05427850	2004-03-29	126	A	95.6	A		
USGS	05427850	2004-03-30	121	A	91.6	A		
USGS	05427850	2004-03-31	63.2	A	39.3	A		
USGS	05427850	2004-04-01	76.0	A	50.8	A		
USGS	05427850	2004-04-02	70.1	A	46.0	A		
USGS	05427850	2004-04-03	80.3	A	55.3	A		
USGS	05427850	2004-04-04	58.9	A	37.5	A		
USGS	05427850	2004-04-05	55.8	A	35.3	A		
USGS	05427850	2004-04-06	76.1	A	53.2	A		
USGS	05427850	2004-04-07	58.7	A	61.1	A		
USGS	05427850	2004-04-08	72.3	A	50.6	A		
USGS	05427850	2004-04-09	64.0	A	43.8	A		
USGS	05427850	2004-04-10	64.8	A	45.1	A		
USGS	05427850	2004-04-11	62.9	A	43.7	A		
USGS	05427850	2004-04-12	52.1	A	34.3	A		
USGS	05427850	2004-04-13	51.3	A	33.7	A		
USGS	05427850	2004-04-14	55.2	A	37.6	A		
USGS	05427850	2004-04-15	38.4	A	23.4	A		
USGS	05427850	2004-04-16	69.6	A	52.6	A		
USGS	05427850	2004-04-17	71.2	A	54.0	A		
USGS	05427850	2004-04-18	-40.7	A	-42.5	A		
USGS	05427850	2004-04-19	170	A	208	A		
USGS	05427850	2004-04-20	67.7	A	52.5	A		
USGS	05427850	2004-04-21	81.0	A	66.6	A		
USGS	05427850	2004-04-22	78.6	A	65.1	A		
USGS	05427850	2004-04-23	58.8	A	44.8	A		
USGS	05427850	2004-04-24	72.1	A	58.7	A		
USGS	05427850	2004-04-25	45.1	A	32.0	A		
USGS	05427850	2004-04-26	71.3	A	58.6	A		
USGS	05427850	2004-04-27	43.3	A	30.6	A		
USGS	05427850	2004-04-28	-1.97	A	-2.10	A		
USGS	05427850	2004-04-29	101	A	95.5	A		
USGS	05427850	2004-04-30	74.2	A	64.1	A		
USGS	05427850	2004-05-01	51.9	A	40.7	A		
USGS	05427850	2004-05-02	55.1	A	44.2	A		
USGS	05427850	2004-05-03	31.1	A	21.0	A		
USGS	05427850	2004-05-04	67.5	A	58.2	A		
USGS	05427850	2004-05-05	43.7	A	33.8	A		
USGS	05427850	2004-05-06	57.6	A	49.0	A		
USGS	05427850	2004-05-07	46.7	A	37.4	A		
USGS	05427850	2004-05-08	51.8	A	43.1	A		
USGS	05427850	2004-05-09	78.1	A	73.9	A		
USGS	05427850	2004-05-10	76.7	A	73.2	A		
USGS	05427850	2004-05-11	81.8	A	80.2	A		
USGS	05427850	2004-05-12	53.2	A	44.9	A		
USGS	05427850	2004-05-13	77.4	A	74.9	A		
USGS	05427850	2004-05-14	83.9	A	84.6	A		
USGS	05427850	2004-05-15	74.2	A	72.2	A		
USGS	05427850	2004-05-16	59.3	A	54.0	A		
USGS	05427850	2004-05-17	58.0	A	53.2	A		
USGS	05427850	2004-05-18	105	A	116	A		
USGS	05427850	2004-05-19	75.6	A	76.8	A		
USGS	05427850	2004-05-20	85.6	A	90.9	A		
USGS	05427850	2004-05-21	89.2	A	95.7	A		
USGS	05427850	2004-05-22	436	A	766	A		
USGS	05427850	2004-05-23	721	A	1170	A		
USGS	05427850	2004-05-24	747	A	1660	A		
USGS	05427850	2004-05-25	411	A	1050	A		
USGS	05427850	2004-05-26	167	A	150	A		
USGS	05427850	2004-05-27	139	A	250	A		
USGS	05427850	2004-05-28	102	A	119	A		
USGS	05427850	2004-05-29	124	A	155	A		
USGS	05427850	2004-05-30	139	A	181	A		
USGS	05427850	2004-05-31	174	A	244	A		
USGS	05427850	2004-06-01	183	A	261	A		
USGS	05427850	2004-06-02	146	A	196	A		
USGS	05427850	2004-06-03	114	A	142	A		
USGS	05427850	2004-06-04	111	A	138	A		
USGS	05427850	2004-06-05	106	A	131	A		
USGS	05427850	2004-06-06	97.6	A	118	A		
USGS	05427850	2004-06-07	72.7	A	80.8	A		
USGS	05427850	2004-06-08	106	A	132	A		
USGS	05427850	2004-06-09	110	A	93.7	A		
USGS	05427850	2004-06-10	87.5	A	103	A		
USGS	05427850	2004-06-11	157	A	163	A		
USGS	05427850	2004-06-12	152	A	215	A		
USGS	05427850	2004-06-13	119	A	97.6	A		
USGS	05427850	2004-06-14	95.5	A	119	A		
USGS	05427850	2004-06-15	83.8	A	100	A		
USGS	05427850	2004-06-16	76.0	A	53.7	A		
USGS	05427850	2004-06-17	114	A	150	A		
USGS	05427850	2004-06-18	104	A	133	A		
USGS	05427850	2004-06-19	81.1	A	76.9	A		
USGS	05427850	2004-06-20	60.1	A	65.2	A		
USGS	05427850	2004-06-21	90.7	A	67.7	A		
USGS	05427850	2004-06-22	87.0	A	75.1	A		
USGS	05427850	2004-06-23	89.0	A	110	A		
USGS	05427850	2004-06-24	97.5	A	123	A		
USGS	05427850	2004-06-25	73.4	A	85.0	A		
USGS	05427850	2004-06-26	79.0	A	94.3	A		
USGS	05427850	2004-06-27	70.0	A	80.6	A		
USGS	05427850	2004-06-28	73.5	A	86.8	A		
USGS	05427850	2004-06-29	65.7	A	74.8	A		
USGS	05427850	2004-06-30	49.7	A	52.0	A		
USGS	05427850	2004-07-01	73.5	A	85.4	A		
USGS	05427850	2004-07-02	75.0	A	88.5	A		
USGS	05427850	2004-07-03	52.0	A	54.8	A		
USGS	05427850	2004-07-04	97.8	A	126	A		
USGS	05427850	2004-07-05	139	A	154	A		
USGS	05427850	2004-07-06	90.5	A	114	A		
USGS	05427850	2004-07-07	94.2	A	115	A		
USGS	05427850	2004-07-08	82.6	A	101	A		
USGS	05427850	2004-07-09	80.6	A	97.6	A		
USGS	05427850	2004-07-10	81.1	A	97.5	A		
USGS	05427850	2004-07-11	66.7	A	76.0	A		
USGS	05427850	2004-07-12	70.5	A	81.8	A		
USGS	05427850	2004-07-13	65.0	A	72.8	A		
USGS	05427850	2004-07-14	76.4	A	89.2	A		
USGS	05427850	2004-07-15	68.3	A	77.0	A		
USGS	05427850	2004-07-16	73.1	A	84.3	A		
USGS	05427850	2004-07-17	104	A	134	A		
USGS	05427850	2004-07-18	80.2	A	94.6	A		
USGS	05427850	2004-07-19	87.0	A	105	A		
USGS	05427850	2004-07-20	77.3	A	89.5	A		
USGS	05427850	2004-07-21	72.7	A	83.2	A		
USGS	05427850	2004-07-22	86.4	A	103	A		
USGS	05427850	2004-07-23	72.9	A	82.7	A		
USGS	05427850	2004-07-24	69.3	A	76.6	A		
USGS	05427850	2004-07-25	66.0	A	72.0	A		
USGS	05427850	2004-07-26	64.3	A	68.9	A		
USGS	05427850	2004-07-27	60.7	A	64.5	A		
USGS	05427850	2004-07-28	42.2	A	39.4	A		
USGS	05427850	2004-07-29	65.5	A	70.9	A		
USGS	05427850	2004-07-30	166	A	236	A		
USGS	05427850	2004-07-31	187	A	198	A		
USGS	05427850	2004-08-01	151	A	206	A		
USGS	05427850	2004-08-02	111	A	138	A		
USGS	05427850	2004-08-03	113	A	140	A		
USGS	05427850	2004-08-04	183	A	261	A		
USGS	05427850	2004-08-05	162	A	222	A		
USGS	05427850	2004-08-06	107	A	128	A		
USGS	05427850	2004-08-07	84.7	A	94.6	A		
USGS	05427850	2004-08-08	73.0	A	77.1	A		
USGS	05427850	2004-08-09	80.2	A	86.5	A		
USGS	05427850	2004-08-10	90.7	A	102	A		
USGS	05427850	2004-08-11	83.3	A	89.7	A		
USGS	05427850	2004-08-12	76.4	A	79.4	A		
USGS	05427850	2004-08-13	69.0	A	69.6	A		
USGS	05427850	2004-08-14	64.9	A	64.0	A		
USGS	05427850	2004-08-15	63.5	A	61.0	A		
USGS	05427850	2004-08-16	62.1	A	59.4	A		
USGS	05427850	2004-08-17	77.6	A	79.6	A		
USGS	05427850	2004-08-18	53.6	A	48.9	A		
USGS	05427850	2004-08-19	71.6	A	70.8	A		
USGS	05427850	2004-08-20	70.9	A	69.0	A		
USGS	05427850	2004-08-21	56.5	A	52.6	A		
USGS	05427850	2004-08-22	53.5	A	46.4	A		
USGS	05427850	2004-08-23	71.9	A	68.8	A		
USGS	05427850	2004-08-24	52.6	A	45.7	A		
USGS	05427850	2004-08-25	64.6	A	59.3	A		
USGS	05427850	2004-08-26	63.9	A	57.6	A		
USGS	05427850	2004-08-27	83.1	A	80.4	A		
USGS	05427850	2004-08-28	78.8	A	74.8	A		
USGS	05427850	2004-08-29	62.2	A	54.0	A		
USGS	05427850	2004-08-30	68.6	A	61.7	A		
USGS	05427850	2004-08-31	63.4	A	54.3	A		
USGS	05427850	2004-09-01	59.7	A	50.5	A		
USGS	05427850	2004-09-02	66.8	A	57.9	A		
USGS	05427850	2004-09-03	66.2	A	56.3	A		
USGS	05427850	2004-09-04	59.6	A	49.3	A		
USGS	05427850	2004-09-05	53.3	A	41.6	A		
USGS	05427850	2004-09-06	73.9	A	63.8	A		
USGS	05427850	2004-09-07	68.4	A	56.6	A		
USGS	05427850	2004-09-08	60.1	A	47.6	A		
USGS	05427850	2004-09-09	58.4	A	45.2	A		
USGS	05427850	2004-09-10	48.8	A	35.9	A		
USGS	05427850	2004-09-11	64.7	A	51.5	A		
USGS	05427850	2004-09-12	52.4	A	38.1	A		
USGS	05427850	2004-09-13	49.2	A	35.0	A		
USGS	05427850	2004-09-14	48.6	A	34.6	A		
USGS	05427850	2004-09-15	40.3	A	26.3	A		
USGS	05427850	2004-09-16	92.1	A	77.5	A		
USGS	05427850	2004-09-17	58.5	A	43.0	A		
USGS	05427850	2004-09-18	57.5	A	41.6	A		
USGS	05427850	2004-09-19	53.8	A	37.6	A		
USGS	05427850	2004-09-20	59.4	A	34.1	A		
USGS	05427850	2004-09-21	56.1	A	38.7	A		
USGS	05427850	2004-09-22	52.5	A	35.7	A		
USGS	05427850	2004-09-23	40.2	A	24.4	A		
USGS	05427850	2004-09-24	64.0	A	44.8	A		
USGS	05427850	2004-09-25	57.0	A	38.1	A		
