agency_cd,site_no,datetime,discharge_ft3_s,discharge_flag,p_lbs_d,p_flag
USGS,5427850,2/6/2013,55.5,A,37,A
USGS,5427850,2/7/2013,54.9,A,30.5,A
USGS,5427850,2/8/2013,55.7,A,26.6,A
USGS,5427850,2/9/2013,51.4,A,21.1,A
USGS,5427850,2/10/2013,59.4,A,22,A
USGS,5427850,2/11/2013,126,A,53.3,A
USGS,5427850,2/12/2013,144,A,52.9,A
USGS,5427850,2/13/2013,108,A,40.8,A
USGS,5427850,2/14/2013,85.5,A,33.3,A
USGS,5427850,2/15/2013,67.2,A,27,A
USGS,5427850,2/16/2013,57.2,A,23.7,A
USGS,5427850,2/17/2013,55.8,A,23.8,A
USGS,5427850,2/18/2013,58,A,25.4,A
USGS,5427850,2/19/2013,56.3,A,25.4,A
USGS,5427850,2/20/2013,47.3,A,22.1,A
USGS,5427850,2/21/2013,46.6,A,22.4,A
USGS,5427850,2/22/2013,49.9,A,24.7,A
USGS,5427850,2/23/2013,51.1,A,26,A
USGS,5427850,2/24/2013,48.5,A,25.5,A
USGS,5427850,2/25/2013,45.6,A,24.5,A
USGS,5427850,2/26/2013,53.8,A,28.9,A
USGS,5427850,2/27/2013,42.8,A,22.8,A
USGS,5427850,2/28/2013,52.9,A,28,A
USGS,5427850,3/1/2013,46.1,A,24.2,A
USGS,5427850,3/2/2013,42.7,A,22.3,A
USGS,5427850,3/3/2013,43.6,A,22.6,A
USGS,5427850,3/4/2013,45,A,23.1,A
USGS,5427850,3/5/2013,50.9,A,26,A
USGS,5427850,3/6/2013,47.6,A,24.2,A
USGS,5427850,3/7/2013,47.1,A,23.7,A
USGS,5427850,3/8/2013,47.2,A,23.6,A
USGS,5427850,3/9/2013,52.2,A,26,A
USGS,5427850,3/10/2013,131,A,78.4,A
USGS,5427850,3/11/2013,518,A,1040,A
USGS,5427850,3/12/2013,620,A,1370,A
USGS,5427850,3/13/2013,440,A,903,A
USGS,5427850,3/14/2013,269,A,586,A
USGS,5427850,3/15/2013,144,A,309,A
USGS,5427850,3/16/2013,100,A,194,A
USGS,5427850,3/17/2013,90.1,A,156,A
USGS,5427850,3/18/2013,71.9,A,107,A
USGS,5427850,3/19/2013,79.6,A,100,A
USGS,5427850,3/20/2013,73,A,78.5,A
USGS,5427850,3/21/2013,68.5,A,63,A
USGS,5427850,3/22/2013,66.7,A,54.6,A
USGS,5427850,3/23/2013,73,A,53.4,A
USGS,5427850,3/24/2013,80.5,A,52.7,A
USGS,5427850,3/25/2013,66.2,A,38.7,A
USGS,5427850,3/26/2013,73,A,41.2,A
USGS,5427850,3/27/2013,115,A,72.5,A
USGS,5427850,3/28/2013,164,A,118,A
USGS,5427850,3/29/2013,260,A,494,A
USGS,5427850,3/30/2013,350,A,1350,A
USGS,5427850,3/31/2013,382,A,1230,A
USGS,5427850,4/1/2013,356,A,821,A
USGS,5427850,4/2/2013,195,A,359,A
USGS,5427850,4/3/2013,124,A,200,A
USGS,5427850,4/4/2013,107,A,152,A
USGS,5427850,4/5/2013,116,A,146,A
USGS,5427850,4/6/2013,84.2,A,89.5,A
USGS,5427850,4/7/2013,113,A,100,A
USGS,5427850,4/8/2013,123,A,90.5,A
USGS,5427850,4/9/2013,195,A,120,A
USGS,5427850,4/10/2013,320,A,198,A
USGS,5427850,4/11/2013,345,A,290,A
USGS,5427850,4/12/2013,252,A,203,A
USGS,5427850,4/13/2013,187,A,141,A
USGS,5427850,4/14/2013,153,A,109,A
USGS,5427850,4/15/2013,127,A,84.5,A
USGS,5427850,4/16/2013,171,A,109,A
USGS,5427850,4/17/2013,140,A,83.9,A
USGS,5427850,4/18/2013,156,A,89.1,A
USGS,5427850,4/19/2013,306,A,305,A
USGS,5427850,4/20/2013,199,A,190,A
USGS,5427850,4/21/2013,103,A,74.7,A
USGS,5427850,4/22/2013,133,A,70.2,A
USGS,5427850,4/23/2013,121,A,46,A
USGS,5427850,4/24/2013,75.3,A,22.3,A
USGS,5427850,4/25/2013,117,A,49.4,A
USGS,5427850,4/26/2013,58.4,A,40.7,A
USGS,5427850,4/27/2013,134,A,110,A
USGS,5427850,4/28/2013,89.4,A,67.5,A
USGS,5427850,4/29/2013,88.4,A,61.8,A
USGS,5427850,4/30/2013,66.6,A,42.9,A
USGS,5427850,5/1/2013,122,A,73.9,A
USGS,5427850,5/2/2013,85.6,A,51.9,A
USGS,5427850,5/3/2013,96.3,A,61.4,A
USGS,5427850,5/4/2013,105,A,70.5,A
USGS,5427850,5/5/2013,96.6,A,67.8,A
USGS,5427850,5/6/2013,89.4,A,65.8,A
USGS,5427850,5/7/2013,86.2,A,66.7,A
USGS,5427850,5/8/2013,81.7,A,66.3,A
USGS,5427850,5/9/2013,99.8,A,85.3,A
USGS,5427850,5/10/2013,159,A,143,A
USGS,5427850,5/11/2013,173,A,144,A
USGS,5427850,5/12/2013,121,A,82,A
USGS,5427850,5/13/2013,95.2,A,59.6,A
USGS,5427850,5/14/2013,64.3,A,37.7,A
USGS,5427850,5/15/2013,110,A,60.3,A
USGS,5427850,5/16/2013,81.4,A,41.7,A
USGS,5427850,5/17/2013,124,A,59.1,A
USGS,5427850,5/18/2013,135,A,60.8,A
USGS,5427850,5/19/2013,85.9,A,36.1,A
USGS,5427850,5/20/2013,112,A,53.3,A
USGS,5427850,5/21/2013,105,A,61,A
USGS,5427850,5/22/2013,110,A,76.8,A
USGS,5427850,5/23/2013,106,A,86.9,A
USGS,5427850,5/24/2013,92.7,A,76.7,A
USGS,5427850,5/25/2013,87.9,A,71.5,A
USGS,5427850,5/26/2013,85,A,67.9,A
USGS,5427850,5/27/2013,78.7,A,61.8,A
USGS,5427850,5/28/2013,91.1,A,70.2,A
USGS,5427850,5/29/2013,100,A,76.1,A
USGS,5427850,5/30/2013,121,A,90,A
USGS,5427850,5/31/2013,212,A,157,A
USGS,5427850,6/1/2013,144,A,112,A
USGS,5427850,6/2/2013,108,A,83.7,A
USGS,5427850,6/3/2013,85.8,A,65.4,A
USGS,5427850,6/4/2013,86.9,A,65,A
USGS,5427850,6/5/2013,81.5,A,59.8,A
USGS,5427850,6/6/2013,108,A,77.7,A
USGS,5427850,6/7/2013,88,A,62.1,A
USGS,5427850,6/8/2013,86.3,A,59.8,A
USGS,5427850,6/9/2013,70.2,A,47.7,A
USGS,5427850,6/10/2013,82,A,54.7,A
USGS,5427850,6/11/2013,75,A,49.2,A
USGS,5427850,6/12/2013,77.3,A,50.9,A
USGS,5427850,6/13/2013,152,A,101,A
USGS,5427850,6/14/2013,105,A,70.8,A
USGS,5427850,6/15/2013,98.1,A,66.5,A
USGS,5427850,6/16/2013,123,A,84.1,A
USGS,5427850,6/17/2013,98.5,A,68,A
USGS,5427850,6/18/2013,78.5,A,54.6,A
USGS,5427850,6/19/2013,71.2,A,50.1,A
USGS,5427850,6/20/2013,72.2,A,51.3,A
USGS,5427850,6/21/2013,85.9,A,61.6,A
USGS,5427850,6/22/2013,121,A,87.4,A
USGS,5427850,6/23/2013,313,A,221,A
USGS,5427850,6/24/2013,393,A,550,A
USGS,5427850,6/25/2013,233,A,398,A
USGS,5427850,6/26/2013,466,A,614,A
USGS,5427850,6/27/2013,509,A,809,A
USGS,5427850,6/28/2013,254,A,353,A
USGS,5427850,6/29/2013,151,A,188,A
USGS,5427850,6/30/2013,127,A,144,A
USGS,5427850,7/1/2013,112,A,117,A
USGS,5427850,7/2/2013,101,A,103,A
USGS,5427850,7/3/2013,95.2,A,95.4,A
USGS,5427850,7/4/2013,90.1,A,88.4,A
USGS,5427850,7/5/2013,84.7,A,81.4,A
USGS,5427850,7/6/2013,90.5,A,85.2,A
USGS,5427850,7/7/2013,85.9,A,79.3,A
USGS,5427850,7/8/2013,112,A,101,A
USGS,5427850,7/9/2013,114,A,127,A
USGS,5427850,7/10/2013,181,A,215,A
USGS,5427850,7/11/2013,128,A,133,A
USGS,5427850,7/12/2013,96.5,A,96.4,A
USGS,5427850,7/13/2013,95.4,A,94.1,A
USGS,5427850,7/14/2013,89.1,A,86.9,A
USGS,5427850,7/15/2013,83.9,A,80.9,A
USGS,5427850,7/16/2013,83.7,A,79.6,A
USGS,5427850,7/17/2013,86.8,A,80.7,A
USGS,5427850,7/18/2013,66.2,A,60.1,A
USGS,5427850,7/19/2013,98.7,A,87.2,A
USGS,5427850,7/20/2013,93.8,A,81.1,A
USGS,5427850,7/21/2013,89.7,A,75.7,A
USGS,5427850,7/22/2013,91.5,A,75.5,A
USGS,5427850,7/23/2013,130,A,105,A
USGS,5427850,7/24/2013,86.2,A,67.7,A
USGS,5427850,7/25/2013,67.2,A,51.5,A
USGS,5427850,7/26/2013,103,A,77.4,A
USGS,5427850,7/27/2013,86.5,A,63.2,A
USGS,5427850,7/28/2013,89.4,A,63.7,A
USGS,5427850,7/29/2013,83.9,A,58.4,A
USGS,5427850,7/30/2013,78.1,A,53,A
USGS,5427850,7/31/2013,80.6,A,53.4,A
USGS,5427850,8/1/2013,76.9,A,49.8,A
USGS,5427850,8/2/2013,75.2,A,47.4,A
USGS,5427850,8/3/2013,67,A,41.3,A
USGS,5427850,8/4/2013,61.4,A,37,A
USGS,5427850,8/5/2013,65.2,A,38.2,A
USGS,5427850,8/6/2013,64.1,A,36.8,A
USGS,5427850,8/7/2013,73.3,A,41.1,A
USGS,5427850,8/8/2013,61.6,A,33.6,A
USGS,5427850,8/9/2013,65.1,A,34.7,A
USGS,5427850,8/10/2013,62.9,A,32.7,A
USGS,5427850,8/11/2013,59.9,A,30.4,A
USGS,5427850,8/12/2013,57.8,A,28.6,A
USGS,5427850,8/13/2013,59.3,A,28.9,A
USGS,5427850,8/14/2013,56.4,A,27.9,A
USGS,5427850,8/15/2013,58.1,A,29.2,A
USGS,5427850,8/16/2013,56.7,A,28.9,A
USGS,5427850,8/17/2013,50.4,A,26.1,A
USGS,5427850,8/18/2013,53.8,A,28.3,A
USGS,5427850,8/19/2013,55.7,A,29.8,A
USGS,5427850,8/20/2013,44.3,A,24.1,A
USGS,5427850,8/21/2013,48.3,A,26.7,A
USGS,5427850,8/22/2013,78.4,A,53.1,A
USGS,5427850,8/23/2013,105,A,78.2,A
USGS,5427850,8/24/2013,64.7,A,39.2,A
USGS,5427850,8/25/2013,54.6,A,26.5,A
USGS,5427850,8/26/2013,59,A,27.3,A
USGS,5427850,8/27/2013,55.1,A,25.1,A
USGS,5427850,8/28/2013,57,A,25.7,A
USGS,5427850,8/29/2013,44.3,A,19.7,A
USGS,5427850,8/30/2013,64,A,28.1,A
USGS,5427850,8/31/2013,46.1,A,20,A
USGS,5427850,9/1/2013,53.2,A,22.7,A
USGS,5427850,9/2/2013,55.9,A,23.6,A
USGS,5427850,9/3/2013,51.4,A,21.4,A
USGS,5427850,9/4/2013,54.6,A,22.4,A
USGS,5427850,9/5/2013,46.2,A,18.8,A
USGS,5427850,9/6/2013,46.2,A,18.5,A
USGS,5427850,9/7/2013,62.4,A,24.6,A
USGS,5427850,9/8/2013,46.6,A,18.2,A
USGS,5427850,9/9/2013,40.6,A,15.6,A
USGS,5427850,9/10/2013,44.7,A,16.9,A
USGS,5427850,9/11/2013,61.3,A,23,A
USGS,5427850,9/12/2013,60.3,A,22.3,A
USGS,5427850,9/13/2013,47.8,A,17.4,A
USGS,5427850,9/14/2013,39.6,A,14.2,A
USGS,5427850,9/15/2013,75,A,26.6,A
USGS,5427850,9/16/2013,54.7,A,19.2,A
USGS,5427850,9/17/2013,48.5,A,16.8,A
USGS,5427850,9/18/2013,53.7,A,18.6,A
USGS,5427850,9/19/2013,37.5,A,13.1,A
USGS,5427850,9/20/2013,111,A,54.1,A
USGS,5427850,9/21/2013,103,A,55.2,A
USGS,5427850,9/22/2013,68.6,A,30.2,A
USGS,5427850,9/23/2013,62.3,A,25.8,A
USGS,5427850,9/24/2013,60.3,A,23.6,A
USGS,5427850,9/25/2013,56.1,A,20.8,A
USGS,5427850,9/26/2013,55.4,A,19.3,A
USGS,5427850,9/27/2013,53.9,A,17.8,A
USGS,5427850,9/28/2013,36.3,A,11.1,A
USGS,5427850,9/29/2013,69.7,A,20.6,A
USGS,5427850,9/30/2013,47.5,A,13.1,A
USGS,5427850,10/1/2013,62.2,A,16,A
USGS,5427850,10/2/2013,55.2,A,14.6,A
USGS,5427850,10/3/2013,53.9,A,13,A
USGS,5427850,10/4/2013,60.5,A,14.2,A
USGS,5427850,10/5/2013,36.8,A,8.58,A
USGS,5427850,10/6/2013,67.5,A,15.2,A
USGS,5427850,10/7/2013,71.2,A,15.3,A
USGS,5427850,10/8/2013,50.7,A,10.5,A
USGS,5427850,10/9/2013,62.2,A,12.7,A
USGS,5427850,10/10/2013,57.8,A,11.4,A
USGS,5427850,10/11/2013,49.2,A,9.08,A
USGS,5427850,10/12/2013,56.1,A,11,A
USGS,5427850,10/13/2013,63.9,A,11.7,A
USGS,5427850,10/14/2013,59.5,A,10.9,A
USGS,5427850,10/15/2013,38.5,A,7.15,A
USGS,5427850,10/16/2013,81.2,A,13.8,A
USGS,5427850,10/17/2013,62.1,A,9.76,A
USGS,5427850,10/18/2013,61.4,A,9.46,A
USGS,5427850,10/19/2013,53.1,A,9.18,A
USGS,5427850,10/20/2013,58.4,A,8.58,A
USGS,5427850,10/21/2013,73.4,A,10.7,A
USGS,5427850,10/22/2013,67.2,A,9.4,A
USGS,5427850,10/23/2013,58.5,A,8.17,A
USGS,5427850,10/24/2013,54,A:e,7.58,A
USGS,5427850,10/25/2013,40,A:e,-0.63,A
USGS,5427850,10/26/2013,125,A,15.1,A
USGS,5427850,10/27/2013,53.6,A,6.04,A
USGS,5427850,10/28/2013,80.4,A,9.37,A
USGS,5427850,10/29/2013,50.7,A,6.03,A
USGS,5427850,10/30/2013,59.5,A,7.21,A
USGS,5427850,10/31/2013,53.3,A,6.99,A
USGS,5427850,11/1/2013,89.8,A,14.2,A
USGS,5427850,11/2/2013,70.5,A,13.1,A
USGS,5427850,11/3/2013,56.6,A,12.3,A
USGS,5427850,11/4/2013,63.7,A,16.6,A
USGS,5427850,11/5/2013,49.8,A,14.1,A
USGS,5427850,11/6/2013,109,A,33.3,A
USGS,5427850,11/7/2013,85.5,A,26.4,A
USGS,5427850,11/8/2013,33.8,A,11.6,A
USGS,5427850,11/9/2013,91.1,A,30.9,A
USGS,5427850,11/10/2013,68.4,A,23.5,A
USGS,5427850,11/11/2013,94.9,A,35.7,A
USGS,5427850,11/12/2013,57.3,A,19.7,A
USGS,5427850,11/13/2013,14.4,A,4.32,A
USGS,5427850,11/14/2013,114,A,29.1,A
USGS,5427850,11/15/2013,73.8,A,16.8,A
USGS,5427850,11/16/2013,28.4,A,5.85,A
USGS,5427850,11/17/2013,110,A,20,A
USGS,5427850,11/18/2013,150,A,39,A
USGS,5427850,11/19/2013,95.8,A,23.4,A
USGS,5427850,11/20/2013,80.3,A,19.3,A
USGS,5427850,11/21/2013,92.6,A,20.6,A
USGS,5427850,11/22/2013,69.3,A,14.9,A
USGS,5427850,11/23/2013,76.8,A,15.6,A
USGS,5427850,11/24/2013,40.7,A,8.37,A
USGS,5427850,11/25/2013,76,A,15,A
USGS,5427850,11/26/2013,71.4,A,13.3,A
USGS,5427850,11/27/2013,53.4,A,9.55,A
USGS,5427850,11/28/2013,62.6,A,11.3,A
USGS,5427850,11/29/2013,56.5,A,9.99,A
USGS,5427850,11/30/2013,66.8,A,11.8,A
USGS,5427850,12/1/2013,72.2,A,12.4,A
USGS,5427850,12/2/2013,68.4,A,11.5,A
USGS,5427850,12/3/2013,73.1,A,12.1,A
USGS,5427850,12/4/2013,47.2,A,7.87,A
USGS,5427850,12/5/2013,74,A:e,11.7,A
USGS,5427850,12/6/2013,62,A:e,9.68,A
USGS,5427850,12/7/2013,46,A:e,7.05,A
USGS,5427850,12/8/2013,48,A:e,7.21,A
USGS,5427850,12/9/2013,48,A:e,7.07,A
USGS,5427850,12/10/2013,44,A:e,6.36,A
USGS,5427850,12/11/2013,48,A:e,6.8,A
USGS,5427850,12/12/2013,48,A:e,6.68,A
USGS,5427850,12/13/2013,50,A:e,6.82,A
USGS,5427850,12/14/2013,54,A:e,7.23,A
USGS,5427850,12/15/2013,56,A:e,7.36,A
USGS,5427850,12/16/2013,54,A:e,6.96,A
USGS,5427850,12/17/2013,60,A:e,7.58,A
USGS,5427850,12/18/2013,58,A:e,7.24,A
USGS,5427850,12/19/2013,60,A:e,7.62,A
USGS,5427850,12/20/2013,58,A:e,7.53,A
USGS,5427850,12/21/2013,58,A:e,7.69,A
USGS,5427850,12/22/2013,60,A:e,8.13,A
USGS,5427850,12/23/2013,60,A:e,8.3,A
USGS,5427850,12/24/2013,48,A:e,6.79,A
USGS,5427850,12/25/2013,52,A:e,7.5,A
USGS,5427850,12/26/2013,54,A:e,7.96,A
USGS,5427850,12/27/2013,54,A:e,8.14,A
USGS,5427850,12/28/2013,58,A:e,8.92,A
USGS,5427850,12/29/2013,58,A:e,9.12,A
USGS,5427850,12/30/2013,52,A:e,8.36,A
USGS,5427850,12/31/2013,54,A:e,8.86,A
USGS,5427850,1/1/2014,58,A:e,9.72,A
USGS,5427850,1/2/2014,54,A:e,9.25,A
USGS,5427850,1/3/2014,54,A:e,9.44,A
USGS,5427850,1/4/2014,58,A:e,10.4,A
USGS,5427850,1/5/2014,55,A:e,10,A
USGS,5427850,1/6/2014,48,A:e,8.96,A
USGS,5427850,1/7/2014,54,A:e,10.3,A
USGS,5427850,1/8/2014,60,A:e,11.7,A
USGS,5427850,1/9/2014,68,A:e,13.5,A
USGS,5427850,1/10/2014,76,A:e,15.4,A
USGS,5427850,1/11/2014,85.4,A:e,17.7,A
USGS,5427850,1/12/2014,93.7,A:e,19.8,A
USGS,5427850,1/13/2014,97.4,A:e,21.1,A
USGS,5427850,1/14/2014,81.3,A:e,18,A
USGS,5427850,1/15/2014,73.9,A:e,16.7,A
USGS,5427850,1/16/2014,68.9,A:e,15.9,A
USGS,5427850,1/17/2014,64.7,A:e,15.3,A
USGS,5427850,1/18/2014,62.9,A:e,15.1,A
USGS,5427850,1/19/2014,61.5,A:e,15.1,A
USGS,5427850,1/20/2014,55.5,A:e,14,A
USGS,5427850,1/21/2014,62.4,A:e,16,A
USGS,5427850,1/22/2014,60.6,A:e,15.9,A
USGS,5427850,1/23/2014,59.7,A:e,16,A
USGS,5427850,1/24/2014,62.4,A:e,17.1,A
USGS,5427850,1/25/2014,64.7,A:e,18.1,A
USGS,5427850,1/26/2014,68.4,A:e,19.5,A
USGS,5427850,1/27/2014,70.7,A:e,20.5,A
USGS,5427850,1/28/2014,71.6,A:e,20.5,A
USGS,5427850,1/29/2014,63,A:e,17.7,A
USGS,5427850,1/30/2014,65,A:e,17.8,A
USGS,5427850,1/31/2014,58.3,A:e,15.7,A
USGS,5427850,2/1/2014,58.8,A:e,15.5,A
USGS,5427850,2/2/2014,59.2,A:e,15.3,A
USGS,5427850,2/3/2014,55.5,A:e,14.1,A
USGS,5427850,2/4/2014,57.8,A:e,14.4,A
USGS,5427850,2/5/2014,55.5,A:e,13.5,A
USGS,5427850,2/6/2014,52.8,A:e,12.6,A
USGS,5427850,2/7/2014,54.6,A:e,12.8,A
USGS,5427850,2/8/2014,52.8,A:e,12.1,A
USGS,5427850,2/9/2014,53.2,A:e,11.9,A
USGS,5427850,2/10/2014,50.5,A:e,11.1,A
USGS,5427850,2/11/2014,53.7,A:e,11.6,A
USGS,5427850,2/12/2014,53.7,A:e,11.3,A
USGS,5427850,2/13/2014,58.3,A:e,12.1,A
USGS,5427850,2/14/2014,55.1,A:e,11.2,A
USGS,5427850,2/15/2014,50,A:e,9.95,A
USGS,5427850,2/16/2014,53.2,A:e,10.4,A
USGS,5427850,2/17/2014,50,A:e,9.56,A
USGS,5427850,2/18/2014,46.8,A:e,8.76,A
USGS,5427850,2/19/2014,50,A:e,9.2,A
USGS,5427850,2/20/2014,38,A:e,7.02,A
USGS,5427850,2/21/2014,44,A:e,8.14,A
USGS,5427850,2/22/2014,46,A:e,8.56,A
USGS,5427850,2/23/2014,44,A:e,8.23,A
USGS,5427850,2/24/2014,36,A:e,6.77,A
USGS,5427850,2/25/2014,28,A:e,5.29,A
USGS,5427850,2/26/2014,28,A:e,5.3,A
USGS,5427850,2/27/2014,24,A:e,4.57,A
USGS,5427850,2/28/2014,32,A:e,6.11,A
USGS,5427850,3/1/2014,20,A:e,3.85,A
USGS,5427850,3/2/2014,18,A:e,3.47,A
USGS,5427850,3/3/2014,22,A:e,4.26,A
USGS,5427850,3/4/2014,24,A:e,4.67,A
USGS,5427850,3/5/2014,22,A:e,4.3,A
USGS,5427850,3/6/2014,20,A:e,3.93,A
USGS,5427850,3/7/2014,20,A:e,3.94,A
USGS,5427850,3/8/2014,16,A:e,3.17,A
USGS,5427850,3/9/2014,18,A:e,3.58,A
USGS,5427850,3/10/2014,12,A:e,2.41,A
USGS,5427850,3/11/2014,8.03,A,1.7,A
USGS,5427850,3/12/2014,25,A,6.23,A
USGS,5427850,3/13/2014,21,A,5.7,A
USGS,5427850,3/14/2014,59.7,A,26.3,A
USGS,5427850,3/15/2014,197,A,791,A
USGS,5427850,3/16/2014,363,A,1850,A
USGS,5427850,3/17/2014,270,A,1330,A
USGS,5427850,3/18/2014,161,A,753,A
USGS,5427850,3/19/2014,159,A,666,A
USGS,5427850,3/20/2014,200,A,753,A
USGS,5427850,3/21/2014,165,A,560,A
USGS,5427850,3/22/2014,133,A,388,A
USGS,5427850,3/23/2014,99.2,A,227,A
USGS,5427850,3/24/2014,73.8,A,132,A
USGS,5427850,3/25/2014,81.7,A,113,A
USGS,5427850,3/26/2014,61.2,A,64.9,A
USGS,5427850,3/27/2014,75.9,A,61.4,A
USGS,5427850,3/28/2014,109,A,68.7,A
USGS,5427850,3/29/2014,110,A,79.9,A
USGS,5427850,3/30/2014,83.9,A,90.9,A
USGS,5427850,3/31/2014,87.3,A,130,A
USGS,5427850,4/1/2014,84.7,A,180,A
USGS,5427850,4/2/2014,105,A,286,A
USGS,5427850,4/3/2014,71.7,A,220,A
USGS,5427850,4/4/2014,55.5,A,150,A
USGS,5427850,4/5/2014,76.1,A,183,A
USGS,5427850,4/6/2014,63.9,A,130,A
USGS,5427850,4/7/2014,74.9,A,130,A
USGS,5427850,4/8/2014,69.5,A,103,A
USGS,5427850,4/9/2014,47.4,A,60.7,A
USGS,5427850,4/10/2014,82.4,A,84.5,A
USGS,5427850,4/11/2014,64,A,58.4,A
USGS,5427850,4/12/2014,72.7,A,62.6,A
USGS,5427850,4/13/2014,146,A,87.9,A
USGS,5427850,4/14/2014,317,A,201,A
USGS,5427850,4/15/2014,338,A,300,A
USGS,5427850,4/16/2014,154,A,150,A
USGS,5427850,4/17/2014,132,A,157,A
USGS,5427850,4/18/2014,99.4,A,116,A
USGS,5427850,4/19/2014,80.2,A,84.7,A
USGS,5427850,4/20/2014,91.8,A,92,A
USGS,5427850,4/21/2014,88.6,A,81.1,A
USGS,5427850,4/22/2014,80.7,A,73.4,A
USGS,5427850,4/23/2014,78.2,A,64.3,A
USGS,5427850,4/24/2014,77.3,A,65.6,A
USGS,5427850,4/25/2014,95.6,A,71.1,A
USGS,5427850,4/26/2014,111,A,77.6,A
USGS,5427850,4/27/2014,65.5,A,73.5,A
USGS,5427850,4/28/2014,103,A,78.6,A
USGS,5427850,4/29/2014,124,A,49.9,A
USGS,5427850,4/30/2014,132,A,38.5,A
USGS,5427850,5/1/2014,113,A,35.2,A
USGS,5427850,5/2/2014,97.4,A,30.1,A
USGS,5427850,5/3/2014,86.8,A,26.5,A
USGS,5427850,5/4/2014,86.4,A,28,A
USGS,5427850,5/5/2014,82.2,A,27.3,A
USGS,5427850,5/6/2014,79.6,A,24.8,A
USGS,5427850,5/7/2014,61.7,A,18.7,A
USGS,5427850,5/8/2014,46.2,A,14.2,A
USGS,5427850,5/9/2014,70.9,A,33.4,A
USGS,5427850,5/10/2014,86.2,A,52.7,A
USGS,5427850,5/11/2014,77.9,A,47.5,A
USGS,5427850,5/12/2014,98.5,A,67.6,A
USGS,5427850,5/13/2014,158,A,101,A
USGS,5427850,5/14/2014,121,A,68.7,A
USGS,5427850,5/15/2014,93.1,A,52.9,A
USGS,5427850,5/16/2014,79.2,A,44.4,A
USGS,5427850,5/17/2014,67.8,A,39.2,A
USGS,5427850,5/18/2014,80.9,A,44.6,A
USGS,5427850,5/19/2014,67.8,A,42.9,A
USGS,5427850,5/20/2014,88.1,A,44.6,A
USGS,5427850,5/21/2014,66.8,A,37.3,A
USGS,5427850,5/22/2014,61.5,A,35.7,A
USGS,5427850,5/23/2014,59.3,A,30.6,A
USGS,5427850,5/24/2014,60,A,33.3,A
USGS,5427850,5/25/2014,56,A,32,A
USGS,5427850,5/26/2014,63.2,A,35,A
USGS,5427850,5/27/2014,59.8,A,32.4,A
USGS,5427850,5/28/2014,84.1,A,46.6,A
USGS,5427850,5/29/2014,67.5,A,38.2,A
USGS,5427850,5/30/2014,60.9,A,34.2,A
USGS,5427850,5/31/2014,50.9,A,28.3,A
USGS,5427850,6/1/2014,48.1,A,28.2,A
USGS,5427850,6/2/2014,179,A,112,A
USGS,5427850,6/3/2014,259,A,169,A
USGS,5427850,6/4/2014,143,A,93.2,A
USGS,5427850,6/5/2014,81.5,A,54.6,A
USGS,5427850,6/6/2014,74.4,A,47.7,A
USGS,5427850,6/7/2014,78.7,A,48,A
USGS,5427850,6/8/2014,72.9,A,47.5,A
USGS,5427850,6/9/2014,67.5,A,42.6,A
USGS,5427850,6/10/2014,68,A,43,A
USGS,5427850,6/11/2014,54.4,A,32.2,A
USGS,5427850,6/12/2014,55.8,A,30,A
USGS,5427850,6/13/2014,64.5,A,39.3,A
USGS,5427850,6/14/2014,48.5,A,28.2,A
USGS,5427850,6/15/2014,46.2,A,26.8,A
USGS,5427850,6/16/2014,58.7,A,35.5,A
USGS,5427850,6/17/2014,61.5,A,32.1,A
USGS,5427850,6/18/2014,103,A,61.5,A
USGS,5427850,6/19/2014,197,A,120,A
USGS,5427850,6/20/2014,244,A,174,A
USGS,5427850,6/21/2014,324,A,327,A
USGS,5427850,6/22/2014,202,A,242,A
USGS,5427850,6/23/2014,130,A,147,A
USGS,5427850,6/24/2014,111,A,114,A
USGS,5427850,6/25/2014,91.5,A,86.9,A
USGS,5427850,6/26/2014,75.2,A,70.8,A
USGS,5427850,6/27/2014,59.4,A,52,A
USGS,5427850,6/28/2014,60.1,A,48.2,A
USGS,5427850,6/29/2014,64.2,A,53.8,A
USGS,5427850,6/30/2014,113,A,90.5,A
USGS,5427850,7/1/2014,192,A,143,A
USGS,5427850,7/2/2014,191,A,126,A
USGS,5427850,7/3/2014,107,A,73.8,A
USGS,5427850,7/4/2014,85.5,A,61.4,A
USGS,5427850,7/5/2014,54,A,40.8,A
USGS,5427850,7/6/2014,92.6,A,73.6,A
USGS,5427850,7/7/2014,70.8,A,56.2,A
USGS,5427850,7/8/2014,90.5,A,73,A
USGS,5427850,7/9/2014,79.2,A,63.2,A
USGS,5427850,7/10/2014,59.7,A,47.2,A
USGS,5427850,7/11/2014,67.9,A,53.9,A
USGS,5427850,7/12/2014,81.4,A,62.9,A
USGS,5427850,7/13/2014,71.2,A,55.1,A
USGS,5427850,7/14/2014,68.3,A,53.7,A
USGS,5427850,7/15/2014,73.6,A,59.6,A
USGS,5427850,7/16/2014,66.7,A,54,A
USGS,5427850,7/17/2014,61.1,A,49.4,A
USGS,5427850,7/18/2014,63.8,A,51.5,A
USGS,5427850,7/19/2014,62.7,A,49.3,A
USGS,5427850,7/20/2014,58.9,A,46.4,A
USGS,5427850,7/21/2014,58,A,44.7,A
USGS,5427850,7/22/2014,67.2,A,54.5,A
USGS,5427850,7/23/2014,49.8,A,40.7,A
