agency_cd	site_no	datetime	154983_00060_00003	154983_00060_00003_cd	225399_91050_00003	225399_91050_00003_cd
5s	15s	20d	14n	10s	14n	10s
USGS	05427948	2000-11-05	1.90	A	0.98	A
USGS	05427948	2000-11-06	3.80	A	2.73	A
USGS	05427948	2000-11-07	6.80	A	6.70	A
USGS	05427948	2000-11-08	3.00	A	2.60	A
USGS	05427948	2000-11-09	3.00	A	2.43	A
USGS	05427948	2000-11-10	2.60	A	2.09	A
USGS	05427948	2000-11-11	2.40	A	1.85	A
USGS	05427948	2000-11-12	2.30	A	1.77	A
USGS	05427948	2000-11-13	2.20	A	1.70	A
USGS	05427948	2000-11-14	2.10	A	1.62	A
USGS	05427948	2000-11-15	2.00	A	1.53	A
USGS	05427948	2000-11-16	2.70	A	1.98	A
USGS	05427948	2000-11-17	2.50	A	1.89	A
USGS	05427948	2000-11-18	2.40	A	1.75	A
USGS	05427948	2000-11-19	2.30	A	1.71	A
USGS	05427948	2000-11-20	2.30	A	1.67	A
USGS	05427948	2000-11-21	2.10	A	1.51	A
USGS	05427948	2000-11-22	2.10	A	1.53	A
USGS	05427948	2000-11-23	2.00	A	1.46	A
USGS	05427948	2000-11-24	1.90	A	1.38	A
USGS	05427948	2000-11-25	1.90	A	1.38	A
USGS	05427948	2000-11-26	2.00	A	1.40	A
USGS	05427948	2000-11-27	2.00	A	1.42	A
USGS	05427948	2000-11-28	2.00	A	1.40	A
USGS	05427948	2000-11-29	2.60	A	1.86	A
USGS	05427948	2000-11-30	2.50	A	1.77	A
USGS	05427948	2000-12-01	2.50	A	1.75	A
USGS	05427948	2000-12-02	2.40	A	1.65	A
USGS	05427948	2000-12-03	2.20	A	1.52	A
USGS	05427948	2000-12-04	2.20	A	1.50	A
USGS	05427948	2000-12-05	1.90	A	1.27	A
USGS	05427948	2000-12-06	1.80	A	1.23	A
USGS	05427948	2000-12-07	1.90	A	1.22	A
USGS	05427948	2000-12-08	1.80	A	1.18	A
USGS	05427948	2000-12-09	1.70	A	1.07	A
USGS	05427948	2000-12-10	1.70	A:e	1.06	A
USGS	05427948	2000-12-11	1.70	A	1.02	A
USGS	05427948	2000-12-12	1.70	A:e	1.03	A
USGS	05427948	2000-12-13	1.60	A	0.97	A
USGS	05427948	2000-12-14	1.70	A	0.98	A
USGS	05427948	2000-12-15	1.70	A	1.00	A
USGS	05427948	2000-12-16	1.90	A	1.07	A
USGS	05427948	2000-12-17	2.00	A	1.11	A
USGS	05427948	2000-12-18	1.90	A	1.03	A
USGS	05427948	2000-12-19	1.80	A	1.00	A
USGS	05427948	2000-12-20	1.80	A	0.98	A
USGS	05427948	2000-12-21	1.80	A	0.96	A
USGS	05427948	2000-12-22	1.70	A	0.91	A
USGS	05427948	2000-12-23	1.70	A	0.87	A
USGS	05427948	2000-12-24	1.70	A	0.85	A
USGS	05427948	2000-12-25	1.60	A	0.81	A
USGS	05427948	2000-12-26	1.60	A	0.78	A
USGS	05427948	2000-12-27	1.60	A	0.77	A
USGS	05427948	2000-12-28	1.60	A	0.75	A
USGS	05427948	2000-12-29	1.60	A	0.76	A
USGS	05427948	2000-12-30	1.90	A	0.85	A
USGS	05427948	2000-12-31	2.00	A	0.88	A
USGS	05427948	2001-01-01	1.90	A	0.85	A
USGS	05427948	2001-01-02	1.80	A	0.80	A
USGS	05427948	2001-01-03	1.80	A	0.79	A
USGS	05427948	2001-01-04	1.80	A	0.78	A
USGS	05427948	2001-01-05	1.80	A	0.75	A
USGS	05427948	2001-01-06	1.70	A	0.73	A
USGS	05427948	2001-01-07	1.90	A	0.79	A
USGS	05427948	2001-01-08	1.90	A	0.79	A
USGS	05427948	2001-01-09	1.70	A	0.74	A
USGS	05427948	2001-01-10	1.70	A	0.71	A
USGS	05427948	2001-01-11	1.80	A	0.74	A
USGS	05427948	2001-01-12	1.80	A	0.76	A
USGS	05427948	2001-01-13	1.90	A	0.78	A
USGS	05427948	2001-01-14	2.20	A	0.92	A
USGS	05427948	2001-01-15	2.50	A	1.04	A
USGS	05427948	2001-01-16	2.50	A	1.02	A
USGS	05427948	2001-01-17	2.30	A	0.93	A
USGS	05427948	2001-01-18	2.10	A	0.87	A
USGS	05427948	2001-01-19	2.00	A	0.83	A
USGS	05427948	2001-01-20	1.90	A	0.77	A
USGS	05427948	2001-01-21	1.70	A	0.69	A
USGS	05427948	2001-01-22	1.60	A	0.63	A
USGS	05427948	2001-01-23	1.60	A	0.64	A
USGS	05427948	2001-01-24	1.60	A	0.66	A
USGS	05427948	2001-01-25	1.60	A	0.63	A
USGS	05427948	2001-01-26	1.50	A	0.62	A
USGS	05427948	2001-01-27	1.60	A	0.61	A
USGS	05427948	2001-01-28	1.50	A	0.59	A
USGS	05427948	2001-01-29	4.60	A	3.90	A
USGS	05427948	2001-01-30	11.0	A	8.48	A
USGS	05427948	2001-01-31	4.40	A	3.32	A
USGS	05427948	2001-02-01	3.50	A	2.44	A
USGS	05427948	2001-02-02	3.20	A	2.07	A
USGS	05427948	2001-02-03	2.90	A	1.89	A
USGS	05427948	2001-02-04	2.70	A	1.78	A
USGS	05427948	2001-02-05	2.60	A	1.67	A
USGS	05427948	2001-02-06	2.50	A	1.59	A
USGS	05427948	2001-02-07	2.20	A	1.45	A
USGS	05427948	2001-02-08	4.00	A	3.18	A
USGS	05427948	2001-02-09	46.0	A	84.8	A
USGS	05427948	2001-02-10	14.0	A	22.1	A
USGS	05427948	2001-02-11	6.70	A	9.89	A
USGS	05427948	2001-02-12	4.60	A	5.93	A
USGS	05427948	2001-02-13	3.80	A	4.16	A
USGS	05427948	2001-02-14	3.40	A	3.20	A
USGS	05427948	2001-02-15	3.10	A	2.49	A
USGS	05427948	2001-02-16	2.80	A	2.08	A
USGS	05427948	2001-02-17	2.70	A	1.99	A
USGS	05427948	2001-02-18	2.50	A	1.83	A
USGS	05427948	2001-02-19	2.60	A	1.83	A
USGS	05427948	2001-02-20	2.50	A	1.73	A
USGS	05427948	2001-02-21	2.20	A	1.50	A
USGS	05427948	2001-02-22	2.20	A	1.50	A
USGS	05427948	2001-02-23	2.20	A	1.43	A
USGS	05427948	2001-02-24	3.10	A	2.13	A
USGS	05427948	2001-02-25	16.0	A	19.2	A
USGS	05427948	2001-02-26	7.30	A	11.7	A
USGS	05427948	2001-02-27	4.30	A	6.00	A
USGS	05427948	2001-02-28	3.50	A	3.85	A
USGS	05427948	2001-03-01	3.30	A	3.43	A
USGS	05427948	2001-03-02	3.50	A	3.50	A
USGS	05427948	2001-03-03	4.70	A	6.54	A
USGS	05427948	2001-03-04	5.30	A	11.1	A
USGS	05427948	2001-03-05	3.90	A	5.92	A
USGS	05427948	2001-03-06	3.40	A	3.87	A
USGS	05427948	2001-03-07	3.50	A	3.70	A
USGS	05427948	2001-03-08	3.50	A	3.65	A
USGS	05427948	2001-03-09	3.50	A	3.45	A
USGS	05427948	2001-03-10	3.80	A	3.78	A
USGS	05427948	2001-03-11	4.30	A	4.41	A
USGS	05427948	2001-03-12	9.50	A	14.9	A
USGS	05427948	2001-03-13	14.0	A	29.4	A
USGS	05427948	2001-03-14	12.0	A	22.1	A
USGS	05427948	2001-03-15	12.0	A	23.8	A
USGS	05427948	2001-03-16	9.90	A	18.2	A
USGS	05427948	2001-03-17	7.90	A	12.2	A
USGS	05427948	2001-03-18	11.0	A	20.8	A
USGS	05427948	2001-03-19	12.0	A	25.1	A
USGS	05427948	2001-03-20	13.0	A	31.4	A
USGS	05427948	2001-03-21	14.0	A	38.9	A
USGS	05427948	2001-03-22	13.0	A	35.8	A
USGS	05427948	2001-03-23	9.00	A	19.7	A
USGS	05427948	2001-03-24	5.60	A	9.87	A
USGS	05427948	2001-03-25	4.10	A	5.81	A
USGS	05427948	2001-03-26	3.60	A	4.05	A
USGS	05427948	2001-03-27	3.50	A	3.15	A
USGS	05427948	2001-03-28	3.50	A	2.60	A
USGS	05427948	2001-03-29	3.60	A	2.50	A
USGS	05427948	2001-03-30	3.60	A	2.36	A
USGS	05427948	2001-03-31	4.10	A	2.54	A
USGS	05427948	2001-04-01	3.80	A	2.26	A
USGS	05427948	2001-04-02	3.60	A	2.02	A
USGS	05427948	2001-04-03	3.40	A	1.83	A
USGS	05427948	2001-04-04	3.20	A	1.63	A
USGS	05427948	2001-04-05	5.00	A	4.76	A
USGS	05427948	2001-04-06	5.80	A	5.79	A
USGS	05427948	2001-04-07	3.90	A	2.78	A
USGS	05427948	2001-04-08	3.40	A	1.92	A
USGS	05427948	2001-04-09	23.0	A	38.7	A
USGS	05427948	2001-04-10	9.20	A	12.2	A
USGS	05427948	2001-04-11	12.0	A	18.8	A
USGS	05427948	2001-04-12	10.0	A	20.5	A
USGS	05427948	2001-04-13	5.20	A	7.20	A
USGS	05427948	2001-04-14	4.20	A	4.51	A
USGS	05427948	2001-04-15	3.60	A	3.47	A
USGS	05427948	2001-04-16	3.30	A	3.07	A
USGS	05427948	2001-04-17	3.10	A	2.75	A
USGS	05427948	2001-04-18	3.00	A	2.62	A
USGS	05427948	2001-04-19	3.00	A	2.49	A
USGS	05427948	2001-04-20	5.30	A	6.38	A
USGS	05427948	2001-04-21	12.0	A	22.1	A
USGS	05427948	2001-04-22	5.30	A	5.69	A
USGS	05427948	2001-04-23	3.90	A	3.69	A
USGS	05427948	2001-04-24	3.30	A	3.16	A
USGS	05427948	2001-04-25	3.20	A	3.01	A
USGS	05427948	2001-04-26	3.10	A	2.87	A
USGS	05427948	2001-04-27	3.00	A	2.77	A
USGS	05427948	2001-04-28	2.90	A	2.67	A
USGS	05427948	2001-04-29	2.80	A	2.49	A
USGS	05427948	2001-04-30	2.60	A	2.36	A
USGS	05427948	2001-05-01	2.80	A	2.49	A
USGS	05427948	2001-05-02	2.70	A	2.34	A
USGS	05427948	2001-05-03	3.20	A	2.77	A
USGS	05427948	2001-05-04	4.50	A	5.19	A
USGS	05427948	2001-05-05	3.30	A	3.08	A
USGS	05427948	2001-05-06	3.20	A	2.82	A
USGS	05427948	2001-05-07	4.10	A	3.60	A
USGS	05427948	2001-05-08	3.40	A	2.96	A
USGS	05427948	2001-05-09	2.90	A	2.53	A
USGS	05427948	2001-05-10	6.00	A	9.64	A
USGS	05427948	2001-05-11	16.0	A	25.4	A
USGS	05427948	2001-05-12	4.20	A	6.83	A
USGS	05427948	2001-05-13	3.30	A	5.31	A
USGS	05427948	2001-05-14	2.90	A	4.57	A
USGS	05427948	2001-05-15	2.80	A	4.25	A
USGS	05427948	2001-05-16	2.60	A	3.82	A
USGS	05427948	2001-05-17	2.50	A	3.62	A
USGS	05427948	2001-05-18	2.30	A	3.25	A
USGS	05427948	2001-05-19	2.20	A	3.05	A
USGS	05427948	2001-05-20	2.30	A	3.11	A
USGS	05427948	2001-05-21	44.0	A	176	A
USGS	05427948	2001-05-22	16.0	A	45.3	A
USGS	05427948	2001-05-23	13.0	A	64.9	A
USGS	05427948	2001-05-24	8.90	A	26.6	A
USGS	05427948	2001-05-25	4.90	A	8.08	A
USGS	05427948	2001-05-26	3.90	A	5.11	A
USGS	05427948	2001-05-27	3.60	A	3.70	A
USGS	05427948	2001-05-28	3.30	A	3.17	A
USGS	05427948	2001-05-29	3.00	A	2.80	A
USGS	05427948	2001-05-30	2.80	A	2.53	A
USGS	05427948	2001-05-31	2.80	A	2.45	A
USGS	05427948	2001-06-01	6.60	A	11.4	A
USGS	05427948	2001-06-02	8.00	A	16.6	A
USGS	05427948	2001-06-03	4.10	A	5.40	A
USGS	05427948	2001-06-04	3.40	A	3.82	A
USGS	05427948	2001-06-05	19.0	A	33.6	A
USGS	05427948	2001-06-06	11.0	A	17.3	A
USGS	05427948	2001-06-07	5.30	A	6.99	A
USGS	05427948	2001-06-08	4.20	A	5.44	A
USGS	05427948	2001-06-09	3.60	A	4.60	A
USGS	05427948	2001-06-10	3.40	A	4.33	A
USGS	05427948	2001-06-11	9.40	A	69.2	A
USGS	05427948	2001-06-12	137	A	886	A
USGS	05427948	2001-06-13	19.0	A	39.5	A
USGS	05427948	2001-06-14	54.0	A	461	A
USGS	05427948	2001-06-15	61.0	A	238	A
USGS	05427948	2001-06-16	15.0	A	32.3	A
USGS	05427948	2001-06-17	6.60	A	10.7	A
USGS	05427948	2001-06-18	14.0	A	25.2	A
USGS	05427948	2001-06-19	7.70	A	13.8	A
USGS	05427948	2001-06-20	4.20	A	6.20	A
USGS	05427948	2001-06-21	3.90	A	4.94	A
USGS	05427948	2001-06-22	3.60	A	3.98	A
USGS	05427948	2001-06-23	3.30	A	3.44	A
USGS	05427948	2001-06-24	3.10	A	3.10	A
USGS	05427948	2001-06-25	3.00	A	2.84	A
USGS	05427948	2001-06-26	2.90	A	2.61	A
USGS	05427948	2001-06-27	2.80	A	2.47	A
USGS	05427948	2001-06-28	2.70	A	2.36	A
USGS	05427948	2001-06-29	2.60	A	2.28	A
USGS	05427948	2001-06-30	2.50	A	2.17	A
USGS	05427948	2001-07-01	2.40	A	2.08	A
USGS	05427948	2001-07-02	2.30	A	1.96	A
USGS	05427948	2001-07-03	2.30	A	1.98	A
USGS	05427948	2001-07-04	2.30	A	1.95	A
USGS	05427948	2001-07-05	2.20	A	1.83	A
USGS	05427948	2001-07-06	2.20	A	1.78	A
USGS	05427948	2001-07-07	2.20	A	1.82	A
USGS	05427948	2001-07-08	2.20	A	1.77	A
USGS	05427948	2001-07-09	2.10	A	1.69	A
USGS	05427948	2001-07-10	2.00	A	1.60	A
USGS	05427948	2001-07-11	1.90	A	1.52	A
USGS	05427948	2001-07-12	1.90	A	1.52	A
USGS	05427948	2001-07-13	1.90	A	1.49	A
USGS	05427948	2001-07-14	1.90	A	1.49	A
USGS	05427948	2001-07-15	1.80	A	1.44	A
USGS	05427948	2001-07-16	1.70	A	1.41	A
USGS	05427948	2001-07-17	4.10	A	7.62	A
USGS	05427948	2001-07-18	2.30	A	5.37	A
USGS	05427948	2001-07-19	2.00	A	3.59	A
USGS	05427948	2001-07-20	1.90	A	2.68	A
USGS	05427948	2001-07-21	1.80	A	2.36	A
USGS	05427948	2001-07-22	1.90	A	2.27	A
USGS	05427948	2001-07-23	2.00	A	2.21	A
USGS	05427948	2001-07-24	1.80	A	1.95	A
USGS	05427948	2001-07-25	2.50	A	2.95	A
USGS	05427948	2001-07-26	1.80	A	1.95	A
USGS	05427948	2001-07-27	1.70	A	1.82	A
USGS	05427948	2001-07-28	1.80	A	1.88	A
USGS	05427948	2001-07-29	1.80	A	1.83	A
USGS	05427948	2001-07-30	1.70	A	1.70	A
USGS	05427948	2001-07-31	1.60	A	1.66	A
USGS	05427948	2001-08-01	16.0	A	65.8	A
USGS	05427948	2001-08-02	566	A	3980	A
USGS	05427948	2001-08-03	76.0	A	507	A
USGS	05427948	2001-08-04	18.0	A	79.2	A
USGS	05427948	2001-08-05	11.0	A	46.4	A
USGS	05427948	2001-08-06	7.30	A	26.9	A
USGS	05427948	2001-08-07	4.80	A	14.9	A
USGS	05427948	2001-08-08	3.70	A	9.41	A
USGS	05427948	2001-08-09	3.70	A	7.74	A
USGS	05427948	2001-08-10	3.50	A	6.25	A
USGS	05427948	2001-08-11	3.00	A	4.83	A
USGS	05427948	2001-08-12	2.80	A	4.11	A
USGS	05427948	2001-08-13	3.20	A	4.15	A
USGS	05427948	2001-08-14	2.70	A	3.34	A
USGS	05427948	2001-08-15	2.70	A	3.24	A
USGS	05427948	2001-08-16	3.70	A	4.26	A
USGS	05427948	2001-08-17	2.70	A	2.98	A
USGS	05427948	2001-08-18	2.50	A	2.63	A
USGS	05427948	2001-08-19	2.40	A	2.42	A
USGS	05427948	2001-08-20	2.20	A	2.19	A
USGS	05427948	2001-08-21	2.20	A	2.08	A
USGS	05427948	2001-08-22	3.70	A	3.35	A
USGS	05427948	2001-08-23	2.90	A	2.52	A
USGS	05427948	2001-08-24	2.50	A	2.09	A
USGS	05427948	2001-08-25	36.0	A	164	A
USGS	05427948	2001-08-26	17.0	A	53.5	A
USGS	05427948	2001-08-27	6.70	A	12.5	A
USGS	05427948	2001-08-28	4.10	A	6.47	A
USGS	05427948	2001-08-29	3.30	A	4.97	A
USGS	05427948	2001-08-30	2.90	A	3.93	A
USGS	05427948	2001-08-31	2.80	A	3.33	A
USGS	05427948	2001-09-01	2.70	A	2.74	A
USGS	05427948	2001-09-02	2.50	A	2.34	A
USGS	05427948	2001-09-03	2.40	A	2.20	A
USGS	05427948	2001-09-04	2.30	A	2.05	A
USGS	05427948	2001-09-05	2.20	A	1.92	A
USGS	05427948	2001-09-06	2.30	A	1.91	A
USGS	05427948	2001-09-07	5.80	A	7.98	A
USGS	05427948	2001-09-08	18.0	A	26.9	A
USGS	05427948	2001-09-09	12.0	A	19.0	A
USGS	05427948	2001-09-10	11.0	A	27.1	A
USGS	05427948	2001-09-11	4.70	A	9.19	A
USGS	05427948	2001-09-12	3.50	A	4.40	A
USGS	05427948	2001-09-13	3.10	A	3.00	A
USGS	05427948	2001-09-14	2.90	A	2.76	A
USGS	05427948	2001-09-15	2.80	A	2.63	A
USGS	05427948	2001-09-16	2.70	A	2.49	A
USGS	05427948	2001-09-17	4.20	A	4.23	A
USGS	05427948	2001-09-18	3.50	A	3.25	A
USGS	05427948	2001-09-19	21.0	A	47.7	A
USGS	05427948	2001-09-20	12.0	A	28.8	A
USGS	05427948	2001-09-21	10.0	A	19.8	A
USGS	05427948	2001-09-22	5.80	A	9.46	A
USGS	05427948	2001-09-23	80.0	A	448	A
USGS	05427948	2001-09-24	24.0	A	88.4	A
USGS	05427948	2001-09-25	9.70	A	21.2	A
USGS	05427948	2001-09-26	6.40	A	8.67	A
USGS	05427948	2001-09-27	5.00	A	5.75	A
USGS	05427948	2001-09-28	4.30	A	4.62	A
USGS	05427948	2001-09-29	3.80	A	3.82	A
USGS	05427948	2001-09-30	3.50	A	3.25	A
USGS	05427948	2001-10-01	3.30	A	2.71	A
USGS	05427948	2001-10-02	3.20	A	2.55	A
USGS	05427948	2001-10-03	2.90	A	2.36	A
USGS	05427948	2001-10-04	3.00	A	2.36	A
USGS	05427948	2001-10-05	2.90	A	2.26	A
USGS	05427948	2001-10-06	2.90	A	2.24	A
USGS	05427948	2001-10-07	2.70	A	2.11	A
USGS	05427948	2001-10-08	2.70	A	2.10	A
USGS	05427948	2001-10-09	2.70	A	2.10	A
USGS	05427948	2001-10-10	3.10	A	2.35	A
USGS	05427948	2001-10-11	2.90	A	2.14	A
USGS	05427948	2001-10-12	2.80	A	2.09	A
USGS	05427948	2001-10-13	3.40	A	2.76	A
USGS	05427948	2001-10-14	3.10	A	2.42	A
USGS	05427948	2001-10-15	2.90	A	2.07	A
USGS	05427948	2001-10-16	2.70	A	1.78	A
USGS	05427948	2001-10-17	2.60	A	1.61	A
USGS	05427948	2001-10-18	2.70	A	1.53	A
USGS	05427948	2001-10-19	2.60	A	1.49	A
USGS	05427948	2001-10-20	2.50	A	1.42	A
USGS	05427948	2001-10-21	2.60	A	1.42	A
USGS	05427948	2001-10-22	12.0	A	37.1	A
USGS	05427948	2001-10-23	39.0	A	155	A
USGS	05427948	2001-10-24	12.0	A	28.6	A
USGS	05427948	2001-10-25	8.10	A	15.8	A
USGS	05427948	2001-10-26	5.20	A	8.06	A
USGS	05427948	2001-10-27	4.00	A	4.82	A
USGS	05427948	2001-10-28	3.60	A	3.36	A
USGS	05427948	2001-10-29	3.50	A	2.50	A
USGS	05427948	2001-10-30	3.30	A	2.03	A
USGS	05427948	2001-10-31	3.20	A	1.78	A
USGS	05427948	2001-11-01	3.20	A	1.52	A
USGS	05427948	2001-11-02	3.00	A	1.37	A
USGS	05427948	2001-11-03	2.90	A	1.31	A
USGS	05427948	2001-11-04	2.90	A	1.30	A
USGS	05427948	2001-11-05	2.80	A	1.28	A
USGS	05427948	2001-11-06	2.80	A	1.28	A
USGS	05427948	2001-11-07	2.80	A	1.27	A
USGS	05427948	2001-11-08	2.80	A	1.26	A
USGS	05427948	2001-11-09	2.80	A	1.25	A
USGS	05427948	2001-11-10	2.80	A	1.26	A
USGS	05427948	2001-11-11	2.70	A	1.21	A
USGS	05427948	2001-11-12	2.80	A	1.27	A
USGS	05427948	2001-11-13	3.20	A	1.53	A
USGS	05427948	2001-11-14	3.10	A	1.49	A
USGS	05427948	2001-11-15	2.90	A	1.36	A
USGS	05427948	2001-11-16	2.90	A	1.26	A
USGS	05427948	2001-11-17	2.80	A	1.23	A
USGS	05427948	2001-11-18	3.00	A	1.37	A
USGS	05427948	2001-11-19	3.20	A	1.62	A
USGS	05427948	2001-11-20	1.80	A	0.74	A
USGS	05427948	2001-11-21	2.30	A	0.96	A
USGS	05427948	2001-11-22	2.70	A	1.12	A
USGS	05427948	2001-11-23	3.00	A	1.23	A
USGS	05427948	2001-11-24	14.0	A	17.0	A
USGS	05427948	2001-11-25	13.0	A	17.7	A
USGS	05427948	2001-11-26	5.70	A	6.27	A
USGS	05427948	2001-11-27	6.10	A	6.99	A
USGS	05427948	2001-11-28	4.80	A	4.64	A
USGS	05427948	2001-11-29	4.10	A	3.27	A
USGS	05427948	2001-11-30	6.20	A	6.63	A
USGS	05427948	2001-12-01	5.70	A	5.64	A
USGS	05427948	2001-12-02	4.60	A	4.06	A
USGS	05427948	2001-12-03	3.90	A	3.13	A
USGS	05427948	2001-12-04	3.70	A	2.63	A
USGS	05427948	2001-12-05	4.70	A	4.62	A
USGS	05427948	2001-12-06	4.70	A	5.35	A
USGS	05427948	2001-12-07	3.80	A	3.54	A
USGS	05427948	2001-12-08	3.50	A	2.66	A
USGS	05427948	2001-12-09	3.20	A	2.25	A
USGS	05427948	2001-12-10	3.10	A	2.04	A
USGS	05427948	2001-12-11	3.00	A	1.90	A
USGS	05427948	2001-12-12	4.10	A	3.84	A
USGS	05427948	2001-12-13	9.90	A	13.3	A
USGS	05427948	2001-12-14	6.10	A	6.05	A
USGS	05427948	2001-12-15	4.20	A	3.45	A
USGS	05427948	2001-12-16	3.70	A	2.50	A
USGS	05427948	2001-12-17	3.60	A	2.19	A
USGS	05427948	2001-12-18	3.40	A	2.10	A
USGS	05427948	2001-12-19	3.30	A	1.98	A
USGS	05427948	2001-12-20	3.00	A	1.83	A
USGS	05427948	2001-12-21	2.90	A	1.77	A
USGS	05427948	2001-12-22	3.70	A	2.50	A
USGS	05427948	2001-12-23	3.70	A	2.87	A
USGS	05427948	2001-12-24	3.50	A	2.50	A
USGS	05427948	2001-12-25	3.00	A	2.08	A
USGS	05427948	2001-12-26	2.80	A	1.96	A
USGS	05427948	2001-12-27	2.80	A	1.90	A
USGS	05427948	2001-12-28	2.70	A	1.83	A
USGS	05427948	2001-12-29	2.60	A	1.70	A
USGS	05427948	2001-12-30	2.50	A	1.57	A
USGS	05427948	2001-12-31	2.40	A	1.47	A
USGS	05427948	2002-01-01	2.40	A	1.41	A
USGS	05427948	2002-01-02	2.30	A	1.35	A
USGS	05427948	2002-01-03	2.30	A	1.31	A
USGS	05427948	2002-01-04	2.30	A	1.29	A
USGS	05427948	2002-01-05	2.40	A	1.31	A
USGS	05427948	2002-01-06	2.40	A	1.31	A
USGS	05427948	2002-01-07	2.40	A	1.30	A
USGS	05427948	2002-01-08	2.30	A	1.28	A
USGS	05427948	2002-01-09	2.50	A	1.36	A
USGS	05427948	2002-01-10	2.50	A	1.37	A
USGS	05427948	2002-01-11	2.50	A	1.34	A
USGS	05427948	2002-01-12	2.50	A	1.33	A
USGS	05427948	2002-01-13	2.50	A	1.33	A
USGS	05427948	2002-01-14	2.50	A	1.37	A
USGS	05427948	2002-01-15	2.60	A	1.38	A
USGS	05427948	2002-01-16	2.50	A	1.35	A
USGS	05427948	2002-01-17	2.50	A	1.34	A
USGS	05427948	2002-01-18	2.40	A	1.28	A
USGS	05427948	2002-01-19	2.30	A	1.23	A
USGS	05427948	2002-01-20	2.30	A	1.25	A
USGS	05427948	2002-01-21	2.40	A	1.26	A
USGS	05427948	2002-01-22	2.40	A	1.29	A
USGS	05427948	2002-01-23	2.50	A	1.34	A
USGS	05427948	2002-01-24	2.50	A	1.31	A
USGS	05427948	2002-01-25	2.50	A	1.30	A
USGS	05427948	2002-01-26	2.40	A	1.28	A
USGS	05427948	2002-01-27	2.50	A	1.30	A
USGS	05427948	2002-01-28	2.50	A	1.33	A
USGS	05427948	2002-01-29	2.50	A	1.30	A
USGS	05427948	2002-01-30	2.40	A	1.26	A
USGS	05427948	2002-01-31	2.40	A	1.27	A
USGS	05427948	2002-02-01	2.50	A	1.31	A
USGS	05427948	2002-02-02	2.40	A	1.25	A
USGS	05427948	2002-02-03	2.40	A	1.23	A
USGS	05427948	2002-02-04	2.30	A	1.19	A
USGS	05427948	2002-02-05	2.20	A	1.16	A
USGS	05427948	2002-02-06	2.20	A	1.15	A
USGS	05427948	2002-02-07	2.40	A	1.22	A
USGS	05427948	2002-02-08	2.60	A	1.31	A
USGS	05427948	2002-02-09	2.70	A	1.40	A
USGS	05427948	2002-02-10	5.30	A	3.78	A
USGS	05427948	2002-02-11	4.20	A	2.78	A
USGS	05427948	2002-02-12	3.40	A	2.05	A
USGS	05427948	2002-02-13	3.00	A	1.70	A
USGS	05427948	2002-02-14	2.90	A	1.63	A
USGS	05427948	2002-02-15	3.00	A	1.69	A
USGS	05427948	2002-02-16	2.90	A	1.67	A
USGS	05427948	2002-02-17	2.90	A	1.62	A
USGS	05427948	2002-02-18	2.90	A	1.64	A
USGS	05427948	2002-02-19	15.0	A	17.5	A
USGS	05427948	2002-02-20	36.0	A	125	A
USGS	05427948	2002-02-21	22.0	A	93.9	A
USGS	05427948	2002-02-22	9.20	A	30.5	A
USGS	05427948	2002-02-23	6.50	A	13.2	A
USGS	05427948	2002-02-24	5.70	A	6.57	A
USGS	05427948	2002-02-25	5.20	A	4.56	A
USGS	05427948	2002-02-26	4.40	A	3.10	A
USGS	05427948	2002-02-27	3.80	A	2.21	A
USGS	05427948	2002-02-28	3.60	A	1.67	A
USGS	05427948	2002-03-01	3.30	A	1.40	A
USGS	05427948	2002-03-02	3.30	A	1.39	A
USGS	05427948	2002-03-03	3.10	A	1.30	A
USGS	05427948	2002-03-04	2.90	A	1.23	A
USGS	05427948	2002-03-05	2.90	A	1.21	A
USGS	05427948	2002-03-06	2.90	A	1.20	A
USGS	05427948	2002-03-07	2.90	A	1.18	A
USGS	05427948	2002-03-08	6.80	A	5.82	A
USGS	05427948	2002-03-09	26.0	A	67.9	A
USGS	05427948	2002-03-10	11.0	A	32.9	A
USGS	05427948	2002-03-11	6.40	A	15.9	A
USGS	05427948	2002-03-12	5.00	A	9.42	A
USGS	05427948	2002-03-13	4.70	A	6.69	A
USGS	05427948	2002-03-14	4.40	A	5.27	A
USGS	05427948	2002-03-15	4.00	A	4.55	A
USGS	05427948	2002-03-16	3.70	A	3.90	A
USGS	05427948	2002-03-17	3.50	A	3.49	A
USGS	05427948	2002-03-18	3.50	A	3.24	A
USGS	05427948	2002-03-19	3.50	A	3.08	A
USGS	05427948	2002-03-20	3.90	A	3.22	A
USGS	05427948	2002-03-21	3.60	A	2.80	A
USGS	05427948	2002-03-22	3.20	A	2.35	A
USGS	05427948	2002-03-23	3.20	A	2.20	A
USGS	05427948	2002-03-24	3.10	A	1.98	A
USGS	05427948	2002-03-25	3.00	A	1.80	A
USGS	05427948	2002-03-26	3.00	A	1.71	A
USGS	05427948	2002-03-27	2.90	A	1.68	A
USGS	05427948	2002-03-28	3.20	A	1.84	A
USGS	05427948	2002-03-29	3.00	A	1.73	A
USGS	05427948	2002-03-30	2.90	A	1.66	A
USGS	05427948	2002-03-31	2.90	A	1.64	A
USGS	05427948	2002-04-01	3.10	A	1.77	A
USGS	05427948	2002-04-02	3.50	A	1.98	A
USGS	05427948	2002-04-03	3.40	A	1.92	A
USGS	05427948	2002-04-04	3.20	A	1.80	A
