agency_cd	site_no	datetime	154934_00060_00003	154934_00060_00003_cd	225226_91050_00003	225226_91050_00003_cd
5s	15s	20d	14n	10s	14n	10s
USGS	05427910	2019-05-05	51.9	A	37.2	A
USGS	05427910	2019-05-06	71.0	A	65.6	A
USGS	05427910	2019-05-07	58.4	A	42.9	A
USGS	05427910	2019-05-08	64.9	A	56.5	A
USGS	05427910	2019-05-09	84.8	A	82.0	A
USGS	05427910	2019-05-10	66.1	A	56.3	A
USGS	05427910	2019-05-11	59.1	A	46.0	A
USGS	05427910	2019-05-12	54.8	A	38.5	A
USGS	05427910	2019-05-13	48.7	A	30.6	A
USGS	05427910	2019-05-14	44.6	A	24.8	A
USGS	05427910	2019-05-15	42.7	A	21.2	A
USGS	05427910	2019-05-16	51.3	A	39.7	A
USGS	05427910	2019-05-17	49.0	A	34.8	A
USGS	05427910	2019-05-18	56.6	A	45.3	A
USGS	05427910	2019-05-19	63.9	A	64.1	A
USGS	05427910	2019-05-20	57.1	A	55.4	A
USGS	05427910	2019-05-21	50.4	A	46.2	A
USGS	05427910	2019-05-22	57.1	A	53.0	A
USGS	05427910	2019-05-23	52.5	A	42.9	A
USGS	05427910	2019-05-24	74.7	A	111	A
USGS	05427910	2019-05-25	285	A	2340	A
USGS	05427910	2019-05-26	173	A	889	A
USGS	05427910	2019-05-27	152	A	638	A
USGS	05427910	2019-05-28	136	A	576	A
USGS	05427910	2019-05-29	110	A	393	A
USGS	05427910	2019-05-30	90.2	A	266	A
USGS	05427910	2019-05-31	73.1	A	172	A
USGS	05427910	2019-06-01	64.4	A	128	A
USGS	05427910	2019-06-02	54.7	A	102	A
USGS	05427910	2019-06-03	45.7	A	72.2	A
USGS	05427910	2019-06-04	42.0	A	46.8	A
USGS	05427910	2019-06-05	45.3	A	43.1	A
USGS	05427910	2019-06-06	39.3	A	34.1	A
USGS	05427910	2019-06-07	34.8	A	29.4	A
USGS	05427910	2019-06-08	33.2	A	27.3	A
USGS	05427910	2019-06-09	32.5	A	26.0	A
USGS	05427910	2019-06-10	34.7	A	26.9	A
USGS	05427910	2019-06-11	33.4	A	26.8	A
USGS	05427910	2019-06-12	42.5	A	41.8	A
USGS	05427910	2019-06-13	45.9	A	44.1	A
USGS	05427910	2019-06-14	36.7	A	31.6	A
USGS	05427910	2019-06-15	36.2	A	29.9	A
USGS	05427910	2019-06-16	53.1	A	49.8	A
USGS	05427910	2019-06-17	46.0	A	33.7	A
USGS	05427910	2019-06-18	45.0	A	32.1	A
USGS	05427910	2019-06-19	46.0	A	32.3	A
USGS	05427910	2019-06-20	42.4	A	29.3	A
USGS	05427910	2019-06-21	37.9	A	25.7	A
USGS	05427910	2019-06-22	34.5	A	23.0	A
USGS	05427910	2019-06-23	35.6	A	23.3	A
USGS	05427910	2019-06-24	57.1	A	79.0	A
USGS	05427910	2019-06-25	66.5	A	82.8	A
USGS	05427910	2019-06-26	51.4	A	41.2	A
USGS	05427910	2019-06-27	46.5	A	36.2	A
USGS	05427910	2019-06-28	138	A	411	A
USGS	05427910	2019-06-29	104	A	279	A
USGS	05427910	2019-06-30	165	A:e	433	A
USGS	05427910	2019-07-01	183	A:e	556	A
USGS	05427910	2019-07-02	134	A	438	A
USGS	05427910	2019-07-03	116	A	408	A
USGS	05427910	2019-07-04	109	A	418	A
USGS	05427910	2019-07-05	104	A	384	A
USGS	05427910	2019-07-06	96.4	A	329	A
USGS	05427910	2019-07-07	80.8	A	244	A
USGS	05427910	2019-07-08	62.8	A	145	A
USGS	05427910	2019-07-09	51.6	A	80.4	A
USGS	05427910	2019-07-10	47.8	A	57.0	A
USGS	05427910	2019-07-11	43.9	A	49.9	A
USGS	05427910	2019-07-12	35.4	A	38.3	A
USGS	05427910	2019-07-13	33.4	A	34.2	A
USGS	05427910	2019-07-14	29.5	A	28.6	A
USGS	05427910	2019-07-15	27.1	A	25.1	A
USGS	05427910	2019-07-16	25.8	A	24.1	A
USGS	05427910	2019-07-17	26.1	A	24.7	A
USGS	05427910	2019-07-18	62.6	A	69.3	A
USGS	05427910	2019-07-19	227	A	549	A
USGS	05427910	2019-07-20	123	A	256	A
USGS	05427910	2019-07-21	89.5	A	189	A
USGS	05427910	2019-07-22	63.8	A	134	A
USGS	05427910	2019-07-23	40.4	A	70.7	A
USGS	05427910	2019-07-24	27.4	A	38.9	A
USGS	05427910	2019-07-25	29.6	A	40.5	A
USGS	05427910	2019-07-26	25.9	A	34.7	A
USGS	05427910	2019-07-27	26.8	A	35.1	A
USGS	05427910	2019-07-28	24.5	A	31.3	A
USGS	05427910	2019-07-29	28.7	A	35.8	A
USGS	05427910	2019-07-30	27.2	A	33.2	A
USGS	05427910	2019-07-31	22.1	A	26.3	A
USGS	05427910	2019-08-01	24.1	A:e	27.9	A
USGS	05427910	2019-08-02	22.2	A:e	25.0	A
USGS	05427910	2019-08-03	19.1	A	21.0	A
USGS	05427910	2019-08-04	20.3	A	21.7	A
USGS	05427910	2019-08-05	19.1	A	20.6	A
USGS	05427910	2019-08-06	63.1	A	84.2	A
USGS	05427910	2019-08-07	36.0	A	39.1	A
USGS	05427910	2019-08-08	40.5	A	43.7	A
USGS	05427910	2019-08-09	36.7	A	40.5	A
USGS	05427910	2019-08-10	32.6	A	36.7	A
USGS	05427910	2019-08-11	36.3	A	41.8	A
USGS	05427910	2019-08-12	34.6	A	40.7	A
USGS	05427910	2019-08-13	34.9	A	41.8	A
USGS	05427910	2019-08-14	37.6	A	45.9	A
USGS	05427910	2019-08-15	38.3	A:e	47.3	A
USGS	05427910	2019-08-16	39.8	A:e	48.6	A
USGS	05427910	2019-08-17	33.2	A	39.9	A
USGS	05427910	2019-08-18	40.7	A	47.9	A
USGS	05427910	2019-08-19	37.3	A	43.1	A
USGS	05427910	2019-08-20	32.9	A	37.4	A
USGS	05427910	2019-08-21	32.7	A	36.4	A
USGS	05427910	2019-08-22	32.0	A	35.0	A
USGS	05427910	2019-08-23	30.5	A	32.7	A
USGS	05427910	2019-08-24	28.7	A	30.2	A
USGS	05427910	2019-08-25	27.8	A	28.7	A
USGS	05427910	2019-08-26	31.6	A	32.0	A
USGS	05427910	2019-08-27	31.4	A	31.1	A
USGS	05427910	2019-08-28	29.1	A	28.2	A
USGS	05427910	2019-08-29	27.4	A	26.0	A
USGS	05427910	2019-08-30	28.4	A	26.3	A
USGS	05427910	2019-08-31	28.2	A	25.6	A
USGS	05427910	2019-09-01	27.1	A	24.0	A
USGS	05427910	2019-09-02	26.3	A	22.8	A
USGS	05427910	2019-09-03	28.7	A	24.3	A
USGS	05427910	2019-09-04	30.7	A	25.3	A
USGS	05427910	2019-09-05	27.9	A	22.4	A
USGS	05427910	2019-09-06	29.2	A	22.8	A
USGS	05427910	2019-09-07	28.5	A	21.7	A
USGS	05427910	2019-09-08	29.5	A	21.9	A
USGS	05427910	2019-09-09	29.2	A	21.6	A
USGS	05427910	2019-09-10	65.5	A	73.1	A
USGS	05427910	2019-09-11	46.5	A	31.5	A
USGS	05427910	2019-09-12	65.2	A	61.2	A
USGS	05427910	2019-09-13	142	A	378	A
USGS	05427910	2019-09-14	76.6	A	125	A
USGS	05427910	2019-09-15	70.0	A	104	A
USGS	05427910	2019-09-16	65.5	A	98.8	A
USGS	05427910	2019-09-17	58.9	A	88.5	A
USGS	05427910	2019-09-18	52.5	A	78.5	A
USGS	05427910	2019-09-19	51.5	A	76.7	A
USGS	05427910	2019-09-20	49.1	A	72.8	A
USGS	05427910	2019-09-21	43.7	A	64.4	A
USGS	05427910	2019-09-22	125	A	249	A
USGS	05427910	2019-09-23	93.6	A	190	A
USGS	05427910	2019-09-24	64.2	A	104	A
USGS	05427910	2019-09-25	62.7	A	96.1	A
USGS	05427910	2019-09-26	57.7	A	84.3	A
USGS	05427910	2019-09-27	55.0	A	76.5	A
USGS	05427910	2019-09-28	56.5	A	74.8	A
USGS	05427910	2019-09-29	70.4	A	97.5	A
USGS	05427910	2019-09-30	67.5	A	88.5	A
USGS	05427910	2019-10-01	211	A	823	A
USGS	05427910	2019-10-02	518	A	2040	A
USGS	05427910	2019-10-03	263	A	828	A
USGS	05427910	2019-10-04	188	A	482	A
USGS	05427910	2019-10-05	186	A	476	A
USGS	05427910	2019-10-06	193	A	512	A
USGS	05427910	2019-10-07	151	A	410	A
USGS	05427910	2019-10-08	132	A	320	A
USGS	05427910	2019-10-09	117	A	249	A
USGS	05427910	2019-10-10	104	A	190	A
USGS	05427910	2019-10-11	93.8	A:e	150	A
USGS	05427910	2019-10-12	91.0	A:e	128	A
USGS	05427910	2019-10-13	86.1	A:e	105	A
USGS	05427910	2019-10-14	81.1	A	83.7	A
USGS	05427910	2019-10-15	72.5	A:e	63.1	A
USGS	05427910	2019-10-16	71.5	A:e	58.1	A
USGS	05427910	2019-10-17	72.2	A	55.3	A
USGS	05427910	2019-10-18	66.5	A:e	47.8	A
USGS	05427910	2019-10-19	60.4	A:e	40.6	A
USGS	05427910	2019-10-20	54.3	A:e	34.8	A
USGS	05427910	2019-10-21	46.7	A:e	29.5	A
USGS	05427910	2019-10-22	45.0	A:e	28.1	A
USGS	05427910	2019-10-23	42.9	A	26.5	A
USGS	05427910	2019-10-24	46.3	A	28.2	A
USGS	05427910	2019-10-25	50.4	A	30.3	A
USGS	05427910	2019-10-26	47.7	A	28.3	A
USGS	05427910	2019-10-27	54.5	A	31.9	A
USGS	05427910	2019-10-28	47.1	A	27.2	A
USGS	05427910	2019-10-29	49.8	A	28.4	A
USGS	05427910	2019-10-30	42.7	A	24.0	A
USGS	05427910	2019-10-31	49.2	A	27.2	A
USGS	05427910	2019-11-01	49.9	A	27.3	A
USGS	05427910	2019-11-02	57.9	A	31.2	A
USGS	05427910	2019-11-03	52.0	A	27.6	A
USGS	05427910	2019-11-04	53.6	A:e	28.0	A
USGS	05427910	2019-11-05	52.7	A	27.1	A
USGS	05427910	2019-11-06	55.2	A	28.0	A
USGS	05427910	2019-11-07	50.2	A	25.1	A
USGS	05427910	2019-11-08	42.6	A	21.0	A
USGS	05427910	2019-11-09	49.7	A	24.0	A
USGS	05427910	2019-11-10	51.2	A	24.4	A
USGS	05427910	2019-11-11	50.5	A	24.5	A
USGS	05427910	2019-11-12	37.6	A	19.2	A
USGS	05427910	2019-11-13	41.4	A	24.2	A
USGS	05427910	2019-11-14	42.4	A	25.4	A
USGS	05427910	2019-11-15	43.4	A	26.3	A
USGS	05427910	2019-11-16	46.7	A	28.5	A
USGS	05427910	2019-11-17	47.2	A	29.1	A
USGS	05427910	2019-11-18	49.0	A	30.5	A
USGS	05427910	2019-11-19	49.3	A	31.0	A
USGS	05427910	2019-11-20	48.9	A	31.0	A
USGS	05427910	2019-11-21	69.6	A	102	A
USGS	05427910	2019-11-22	60.3	A	49.8	A
USGS	05427910	2019-11-23	55.8	A	38.1	A
USGS	05427910	2019-11-24	54.1	A	36.3	A
USGS	05427910	2019-11-25	51.8	A	34.1	A
USGS	05427910	2019-11-26	50.7	A	33.5	A
USGS	05427910	2019-11-27	87.4	A	293	A
USGS	05427910	2019-11-28	64.4	A	79.6	A
USGS	05427910	2019-11-29	60.3	A	41.5	A
USGS	05427910	2019-11-30	59.4	A	47.7	A
USGS	05427910	2019-12-01	72.5	A	109	A
USGS	05427910	2019-12-02	60.6	A	65.2	A
USGS	05427910	2019-12-03	57.2	A	39.4	A
USGS	05427910	2019-12-04	55.4	A	35.7	A
USGS	05427910	2019-12-05	51.8	A	32.9	A
USGS	05427910	2019-12-06	50.7	A	31.8	A
USGS	05427910	2019-12-07	47.8	A	29.6	A
USGS	05427910	2019-12-08	47.6	A	29.0	A
USGS	05427910	2019-12-09	47.4	A	28.4	A
USGS	05427910	2019-12-10	42.7	A	25.3	A
USGS	05427910	2019-12-11	41.1	A	24.0	A
USGS	05427910	2019-12-12	44.8	A	25.7	A
USGS	05427910	2019-12-13	42.4	A	24.0	A
USGS	05427910	2019-12-14	41.2	A	22.9	A
USGS	05427910	2019-12-15	38.9	A	21.3	A
USGS	05427910	2019-12-16	38.9	A	21.0	A
USGS	05427910	2019-12-17	39.0	A	21.1	A
USGS	05427910	2019-12-18	36.6	A	19.8	A
USGS	05427910	2019-12-19	39.3	A	21.3	A
USGS	05427910	2019-12-20	39.0	A	21.2	A
USGS	05427910	2019-12-21	37.5	A	20.4	A
USGS	05427910	2019-12-22	38.2	A	20.8	A
USGS	05427910	2019-12-23	38.9	A	21.3	A
USGS	05427910	2019-12-24	39.5	A	21.6	A
USGS	05427910	2019-12-25	40.2	A	22.0	A
USGS	05427910	2019-12-26	40.9	A	22.4	A
USGS	05427910	2019-12-27	40.9	A	22.5	A
USGS	05427910	2019-12-28	44.7	A	34.9	A
USGS	05427910	2019-12-29	71.2	A	134	A
USGS	05427910	2019-12-30	72.7	A	144	A
USGS	05427910	2019-12-31	61.0	A	86.0	A
USGS	05427910	2020-01-01	48.6	A	46.7	A
USGS	05427910	2020-01-02	51.7	A	35.1	A
USGS	05427910	2020-01-03	49.3	A	31.7	A
USGS	05427910	2020-01-04	46.3	A	28.3	A
USGS	05427910	2020-01-05	43.8	A	25.6	A
USGS	05427910	2020-01-06	42.0	A	24.1	A
USGS	05427910	2020-01-07	40.6	A	22.9	A
USGS	05427910	2020-01-08	37.4	A	20.8	A
USGS	05427910	2020-01-09	42.7	A	23.6	A
USGS	05427910	2020-01-10	39.2	A	21.6	A
USGS	05427910	2020-01-11	40.1	A	22.0	A
USGS	05427910	2020-01-12	37.4	A	20.5	A
USGS	05427910	2020-01-13	38.1	A	20.7	A
USGS	05427910	2020-01-14	38.6	A	20.9	A
USGS	05427910	2020-01-15	38.6	A	20.8	A
USGS	05427910	2020-01-16	35.1	A	18.9	A
USGS	05427910	2020-01-17	39.0	A	21.0	A
USGS	05427910	2020-01-18	42.8	A	23.0	A
USGS	05427910	2020-01-19	35.9	A	19.2	A
USGS	05427910	2020-01-20	44.2	A	23.6	A
USGS	05427910	2020-01-21	42.7	A	22.8	A
USGS	05427910	2020-01-22	44.6	A	23.8	A
USGS	05427910	2020-01-23	44.9	A	23.9	A
USGS	05427910	2020-01-24	44.0	A	23.4	A
USGS	05427910	2020-01-25	40.7	A	21.6	A
USGS	05427910	2020-01-26	40.0	A	21.2	A
USGS	05427910	2020-01-27	38.9	A	20.6	A
USGS	05427910	2020-01-28	38.8	A	20.5	A
USGS	05427910	2020-01-29	38.3	A	20.2	A
USGS	05427910	2020-01-30	37.8	A	19.9	A
USGS	05427910	2020-01-31	37.6	A	19.8	A
USGS	05427910	2020-02-01	38.2	A	20.1	A
USGS	05427910	2020-02-02	41.0	A	21.9	A
USGS	05427910	2020-02-03	47.3	A	26.9	A
USGS	05427910	2020-02-04	46.0	A	25.1	A
USGS	05427910	2020-02-05	43.4	A	22.5	A
USGS	05427910	2020-02-06	40.9	A	20.2	A
USGS	05427910	2020-02-07	39.0	A	18.8	A
USGS	05427910	2020-02-08	37.6	A	17.7	A
USGS	05427910	2020-02-09	37.6	A	17.4	A
USGS	05427910	2020-02-10	36.2	A	16.3	A
USGS	05427910	2020-02-11	37.2	A	16.4	A
USGS	05427910	2020-02-12	36.0	A	15.6	A
USGS	05427910	2020-02-13	35.0	A	15.1	A
USGS	05427910	2020-02-14	37.1	A	16.1	A
USGS	05427910	2020-02-15	41.1	A	17.8	A
USGS	05427910	2020-02-16	41.1	A	17.8	A
USGS	05427910	2020-02-17	40.6	A	17.7	A
USGS	05427910	2020-02-18	38.0	A	16.6	A
USGS	05427910	2020-02-19	34.5	A	15.1	A
USGS	05427910	2020-02-20	35.5	A	15.5	A
USGS	05427910	2020-02-21	37.8	A	16.6	A
USGS	05427910	2020-02-22	38.9	A	17.1	A
USGS	05427910	2020-02-23	36.9	A	16.2	A
USGS	05427910	2020-02-24	39.7	A	17.5	A
USGS	05427910	2020-02-25	41.2	A	18.2	A
USGS	05427910	2020-02-26	40.7	A	17.9	A
USGS	05427910	2020-02-27	40.8	A	18.0	A
USGS	05427910	2020-02-28	41.1	A	18.2	A
USGS	05427910	2020-02-29	40.8	A	25.8	A
USGS	05427910	2020-03-01	44.2	A	53.6	A
USGS	05427910	2020-03-02	52.2	A	93.5	A
USGS	05427910	2020-03-03	63.0	A	132	A
USGS	05427910	2020-03-04	75.1	A	243	A
USGS	05427910	2020-03-05	84.8	A	355	A
USGS	05427910	2020-03-06	92.8	A	416	A
USGS	05427910	2020-03-07	83.1	A	197	A
USGS	05427910	2020-03-08	86.9	A	133	A
USGS	05427910	2020-03-09	99.2	A	174	A
USGS	05427910	2020-03-10	111	A	237	A
USGS	05427910	2020-03-11	107	A	174	A
USGS	05427910	2020-03-12	98.2	A	120	A
USGS	05427910	2020-03-13	93.8	A	70.3	A
USGS	05427910	2020-03-14	87.2	A	53.4	A
USGS	05427910	2020-03-15	81.6	A	47.0	A
USGS	05427910	2020-03-16	78.1	A	42.7	A
USGS	05427910	2020-03-17	76.8	A	43.0	A
USGS	05427910	2020-03-18	81.8	A	52.3	A
USGS	05427910	2020-03-19	118	A	246	A
USGS	05427910	2020-03-20	175	A	584	A
USGS	05427910	2020-03-21	127	A	235	A
USGS	05427910	2020-03-22	115	A	159	A
USGS	05427910	2020-03-23	106	A	116	A
USGS	05427910	2020-03-24	96.0	A	79.3	A
USGS	05427910	2020-03-25	90.8	A	65.2	A
USGS	05427910	2020-03-26	89.6	A	63.0	A
USGS	05427910	2020-03-27	86.1	A	59.1	A
USGS	05427910	2020-03-28	95.6	A	78.8	A
USGS	05427910	2020-03-29	139	A	473	A
USGS	05427910	2020-03-30	107	A	153	A
USGS	05427910	2020-03-31	98.8	A	70.9	A
USGS	05427910	2020-04-01	89.5	A	56.3	A
USGS	05427910	2020-04-02	82.0	A	50.1	A
USGS	05427910	2020-04-03	79.6	A	47.1	A
USGS	05427910	2020-04-04	80.8	A	46.4	A
USGS	05427910	2020-04-05	75.6	A	42.0	A
USGS	05427910	2020-04-06	73.5	A	39.5	A
USGS	05427910	2020-04-07	73.4	A	38.2	A
USGS	05427910	2020-04-08	75.7	A	37.9	A
USGS	05427910	2020-04-09	77.5	A	37.5	A
USGS	05427910	2020-04-10	71.7	A	33.4	A
USGS	05427910	2020-04-11	65.4	A	29.2	A
USGS	05427910	2020-04-12	66.8	A	28.7	A
USGS	05427910	2020-04-13	71.7	A	29.5	A
USGS	05427910	2020-04-14	66.1	A	26.0	A
USGS	05427910	2020-04-15	63.0	A	23.8	A
USGS	05427910	2020-04-16	59.2	A	22.2	A
USGS	05427910	2020-04-17	57.5	A	21.5	A
USGS	05427910	2020-04-18	54.5	A	20.2	A
USGS	05427910	2020-04-19	53.1	A	19.5	A
USGS	05427910	2020-04-20	50.8	A	18.6	A
USGS	05427910	2020-04-21	49.0	A	17.8	A
USGS	05427910	2020-04-22	49.9	A	18.0	A
USGS	05427910	2020-04-23	52.2	A	18.7	A
USGS	05427910	2020-04-24	49.6	A	17.7	A
USGS	05427910	2020-04-25	48.1	A	17.0	A
USGS	05427910	2020-04-26	45.8	A	16.1	A
USGS	05427910	2020-04-27	46.2	A	16.2	A
USGS	05427910	2020-04-28	46.8	A	16.3	A
USGS	05427910	2020-04-29	53.0	A	21.1	A
USGS	05427910	2020-04-30	50.0	A	18.7	A
USGS	05427910	2020-05-01	43.7	A	15.3	A
USGS	05427910	2020-05-02	41.6	A	14.4	A
USGS	05427910	2020-05-03	38.3	A	13.3	A
USGS	05427910	2020-05-04	37.1	A	12.8	A
USGS	05427910	2020-05-05	34.9	A	12.0	A
USGS	05427910	2020-05-06	32.4	A	11.0	A
USGS	05427910	2020-05-07	31.2	A	10.6	A
USGS	05427910	2020-05-08	31.0	A	10.4	A
USGS	05427910	2020-05-09	29.6	A	9.94	A
USGS	05427910	2020-05-10	33.1	A	11.4	A
USGS	05427910	2020-05-11	35.5	A	12.6	A
USGS	05427910	2020-05-12	38.0	A	14.0	A
USGS	05427910	2020-05-13	38.2	A	14.6	A
USGS	05427910	2020-05-14	45.1	A	18.2	A
USGS	05427910	2020-05-15	57.7	A	35.8	A
USGS	05427910	2020-05-16	49.9	A	20.5	A
USGS	05427910	2020-05-17	112	A	241	A
USGS	05427910	2020-05-18	111	A	198	A
USGS	05427910	2020-05-19	93.9	A	129	A
USGS	05427910	2020-05-20	85.5	A	101	A
USGS	05427910	2020-05-21	71.2	A	72.9	A
USGS	05427910	2020-05-22	63.6	A	60.2	A
USGS	05427910	2020-05-23	63.0	A	58.5	A
USGS	05427910	2020-05-24	64.2	A	60.3	A
USGS	05427910	2020-05-25	55.8	A	49.0	A
USGS	05427910	2020-05-26	65.5	A	81.7	A
USGS	05427910	2020-05-27	65.0	A	74.1	A
USGS	05427910	2020-05-28	138	A	479	A
USGS	05427910	2020-05-29	144	A	347	A
USGS	05427910	2020-05-30	81.4	A	91.6	A
USGS	05427910	2020-05-31	69.8	A	69.3	A
USGS	05427910	2020-06-01	62.1	A	57.2	A
USGS	05427910	2020-06-02	57.7	A	52.9	A
USGS	05427910	2020-06-03	71.5	A	76.8	A
USGS	05427910	2020-06-04	56.6	A	48.9	A
USGS	05427910	2020-06-05	53.1	A	45.0	A
USGS	05427910	2020-06-06	48.5	A	40.3	A
USGS	05427910	2020-06-07	45.5	A	37.1	A
USGS	05427910	2020-06-08	44.1	A	35.3	A
USGS	05427910	2020-06-09	50.3	A	47.9	A
USGS	05427910	2020-06-10	116	A	293	A
USGS	05427910	2020-06-11	138	A	294	A
USGS	05427910	2020-06-12	65.7	A	76.0	A
USGS	05427910	2020-06-13	58.3	A	53.9	A
USGS	05427910	2020-06-14	53.0	A	47.3	A
USGS	05427910	2020-06-15	48.0	A	41.5	A
USGS	05427910	2020-06-16	45.8	A	39.1	A
USGS	05427910	2020-06-17	43.1	A	36.4	A
USGS	05427910	2020-06-18	41.2	A	34.3	A
USGS	05427910	2020-06-19	40.0	A	33.0	A
USGS	05427910	2020-06-20	41.2	A	33.5	A
USGS	05427910	2020-06-21	41.6	A	33.7	A
USGS	05427910	2020-06-22	50.4	A	42.9	A
USGS	05427910	2020-06-23	54.2	A	47.1	A
USGS	05427910	2020-06-24	56.0	A	50.0	A
USGS	05427910	2020-06-25	49.8	A	42.0	A
USGS	05427910	2020-06-26	72.1	A	144	A
USGS	05427910	2020-06-27	116	A	295	A
USGS	05427910	2020-06-28	63.3	A	84.2	A
USGS	05427910	2020-06-29	60.8	A	67.0	A
USGS	05427910	2020-06-30	59.4	A	63.0	A
USGS	05427910	2020-07-01	53.6	A	53.5	A
USGS	05427910	2020-07-02	50.8	A	49.2	A
USGS	05427910	2020-07-03	47.2	A	44.3	A
USGS	05427910	2020-07-04	43.3	A	39.4	A
USGS	05427910	2020-07-05	41.9	A	36.9	A
USGS	05427910	2020-07-06	40.9	A	34.8	A
USGS	05427910	2020-07-07	49.8	A	71.5	A
USGS	05427910	2020-07-08	77.8	A	154	A
USGS	05427910	2020-07-09	75.0	A	128	A
USGS	05427910	2020-07-10	288	A	962	A
USGS	05427910	2020-07-11	146	A	317	A
USGS	05427910	2020-07-12	117	A	221	A
USGS	05427910	2020-07-13	102	A	176	A
USGS	05427910	2020-07-14	91.1	A	152	A
USGS	05427910	2020-07-15	120	A	220	A
USGS	05427910	2020-07-16	117	A	210	A
USGS	05427910	2020-07-17	91.9	A	146	A
USGS	05427910	2020-07-18	81.6	A	112	A
USGS	05427910	2020-07-19	79.1	A	96.1	A
USGS	05427910	2020-07-20	70.5	A	82.6	A
USGS	05427910	2020-07-21	61.2	A	69.2	A
USGS	05427910	2020-07-22	57.7	A	63.0	A
USGS	05427910	2020-07-23	54.3	A	57.0	A
USGS	05427910	2020-07-24	48.2	A	48.6	A
USGS	05427910	2020-07-25	44.3	A	42.9	A
USGS	05427910	2020-07-26	58.6	A	77.4	A
USGS	05427910	2020-07-27	76.6	A	100	A
USGS	05427910	2020-07-28	49.7	A	45.4	A
USGS	05427910	2020-07-29	46.1	A	41.9	A
USGS	05427910	2020-07-30	43.2	A	39.1	A
USGS	05427910	2020-07-31	42.2	A	37.9	A
USGS	05427910	2020-08-01	41.3	A	36.8	A
USGS	05427910	2020-08-02	40.9	A	36.2	A
USGS	05427910	2020-08-03	40.2	A	35.4	A
USGS	05427910	2020-08-04	39.2	A	34.3	A
USGS	05427910	2020-08-05	37.8	A	32.9	A
USGS	05427910	2020-08-06	36.6	A	31.7	A
USGS	05427910	2020-08-07	34.8	A	29.9	A
USGS	05427910	2020-08-08	33.7	A	28.8	A
USGS	05427910	2020-08-09	35.4	A	31.3	A
USGS	05427910	2020-08-10	45.1	A	45.6	A
USGS	05427910	2020-08-11	41.7	A	41.2	A
USGS	05427910	2020-08-12	39.3	A	38.4	A
USGS	05427910	2020-08-13	38.3	A	37.0	A
USGS	05427910	2020-08-14	36.9	A	34.3	A
USGS	05427910	2020-08-15	36.6	A	32.8	A
USGS	05427910	2020-08-16	35.8	A	31.3	A
USGS	05427910	2020-08-17	34.9	A	30.1	A
USGS	05427910	2020-08-18	34.2	A	29.2	A
USGS	05427910	2020-08-19	32.9	A	27.7	A
USGS	05427910	2020-08-20	32.2	A	26.8	A
USGS	05427910	2020-08-21	31.5	A	25.9	A
USGS	05427910	2020-08-22	30.9	A	25.1	A
USGS	05427910	2020-08-23	29.9	A	23.9	A
USGS	05427910	2020-08-24	29.5	A	23.4	A
USGS	05427910	2020-08-25	30.4	A	23.8	A
USGS	05427910	2020-08-26	28.1	A	21.7	A
USGS	05427910	2020-08-27	28.2	A	21.5	A
USGS	05427910	2020-08-28	55.2	A	50.5	A
USGS	05427910	2020-08-29	36.9	A	28.7	A
USGS	05427910	2020-08-30	32.5	A	23.9	A
USGS	05427910	2020-08-31	41.0	A	33.8	A
USGS	05427910	2020-09-01	39.3	A	30.7	A
USGS	05427910	2020-09-02	37.6	A	27.6	A
USGS	05427910	2020-09-03	34.6	A	25.2	A
USGS	05427910	2020-09-04	32.7	A	23.8	A
USGS	05427910	2020-09-05	31.9	A	23.1	A
USGS	05427910	2020-09-06	35.3	A	27.9	A
USGS	05427910	2020-09-07	34.2	A	25.9	A
USGS	05427910	2020-09-08	35.8	A	26.6	A
USGS	05427910	2020-09-09	45.1	A	33.9	A
USGS	05427910	2020-09-10	51.8	A	42.7	A
USGS	05427910	2020-09-11	54.3	A	58.3	A
USGS	05427910	2020-09-12	93.8	A	163	A
USGS	05427910	2020-09-13	59.4	A	58.0	A
USGS	05427910	2020-09-14	51.4	A	32.6	A
USGS	05427910	2020-09-15	45.1	A	24.7	A
USGS	05427910	2020-09-16	42.4	A	22.5	A
USGS	05427910	2020-09-17	40.8	A	21.4	A
USGS	05427910	2020-09-18	37.1	A	19.2	A
USGS	05427910	2020-09-19	34.1	A	17.4	A
USGS	05427910	2020-09-20	31.4	A	15.7	A
USGS	05427910	2020-09-21	30.6	A	15.1	A
USGS	05427910	2020-09-22	29.5	A	14.4	A
USGS	05427910	2020-09-23	28.2	A	13.5	A
USGS	05427910	2020-09-24	28.0	A	13.2	A
USGS	05427910	2020-09-25	28.0	A	13.0	A
USGS	05427910	2020-09-26	26.7	A	12.2	A
USGS	05427910	2020-09-27	30.0	A	13.8	A
USGS	05427910	2020-09-28	32.1	A	16.4	A
USGS	05427910	2020-09-29	29.9	A	14.7	A
USGS	05427910	2020-09-30	29.3	A	13.9	A
USGS	05427910	2020-10-01	29.9	A	14.2	A
USGS	05427910	2020-10-02	29.8	A	14.2	A
USGS	05427910	2020-10-03	30.1	A	14.3	A
USGS	05427910	2020-10-04	29.9	A	14.3	A
USGS	05427910	2020-10-05	28.9	A	13.8	A
USGS	05427910	2020-10-06	28.8	A	13.8	A
USGS	05427910	2020-10-07	28.0	A	13.5	A
USGS	05427910	2020-10-08	27.6	A	13.3	A
USGS	05427910	2020-10-09	26.2	A:e	12.6	A
